METHOD,THRESHOLD,AUPRC_all,BEST_THRESHOLD_all,BEST_F1-SCORE_all,AUPRC_strong,BEST_THRESHOLD_strong,BEST_F1-SCORE_strong,AUPRC_weak,BEST_THRESHOLD_weak,BEST_F1-SCORE_weak,TN_all_seg,FP_all_seg,FN_all_seg,TP_all_seg,Recall_all_seg,Precision_all_seg,F1-score_all_seg,Iou_all_seg,TN_all_class_clas,FP_all_class_clas,FN_all_class_clas,TP_all_class_clas,Recall_all_class_clas,Precision_all_class_clas,F1-score_all_class_clas,Iou_all_class_clas,FPR_all_class_clas,TN_strong_seg,FP_strong_seg,FN_strong_seg,TP_strong_seg,Recall_strong_seg,Precision_strong_seg,F1-score_strong_seg,Iou_strong_seg,TN_strong_class_clas,FP_strong_class_clas,FN_strong_class_clas,TP_strong_class_clas,Recall_strong_class_clas,Precision_strong_class_clas,F1-score_strong_class_clas,Iou_strong_class_clas,FPR_strong_class_clas,TN_weak_seg,FP_weak_seg,FN_weak_seg,TP_weak_seg,Recall_weak_seg,Precision_weak_seg,F1-score_weak_seg,Iou_weak_seg,TN_weak_class_clas,FP_weak_class_clas,FN_weak_class_clas,TP_weak_class_clas,Recall_weak_class_clas,Precision_weak_class_clas,F1-score_weak_class_clas,Iou_weak_class_clas,FPR_weak_class_clas
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,1100,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87653308,304286,114366,100100,0.46674064886741956,0.24753577027889195,0.3235022267036383,0.19296311146752204,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17080620,34109,86389,87522,0.5032574132746059,0.7195698465029474,0.5922813001197799,0.42073839053937123,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28614197,80160,27977,12578,0.31014671433855256,0.13562940757833897,0.18872708994470824,0.10419583316075053,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,1100,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87630942,326652,98548,115918,0.5404959294247107,0.26192014822513954,0.3528512897314607,0.21421944936224632,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17052103,62626,71360,102551,0.5896751786833495,0.6208552038116687,0.6048636342188459,0.43355162194498115,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28620532,73825,27188,13367,0.32960177536678587,0.15330534911459767,0.20927301619607508,0.11686483650987935,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,1200,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87699751,257843,122162,92304,0.430389898631951,0.26361499598739957,0.32696377872985566,0.1954313807274475,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17086425,28304,92614,81297,0.46746324269310163,0.7417541810749901,0.5734995344112418,0.4020324901713523,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28625756,68601,29548,11007,0.27140919738626557,0.1382649984926138,0.18320115176884733,0.10083733372421122,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,1200,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87687510,270084,105911,108555,0.5061641472307965,0.2866978837362237,0.3660566004333128,0.22403260757403776,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17064286,50443,77156,96755,0.5563477870864982,0.657311919998913,0.6026302595068963,0.4312604188024283,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28632788,61569,28755,11800,0.2909628899026014,0.1608308686229879,0.20715564762473226,0.11554580705808624,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,1300,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87734104,223490,112816,101650,0.47396790167205993,0.3126345574214185,0.3767563740951732,0.2321009416471061,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17074377,40352,82596,91315,0.5250674195421796,0.6935298897977473,0.597654281394603,0.4261818419419125,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28642677,51680,30220,10335,0.2548391073850327,0.16665322905748609,0.20152091254752852,0.11205073995771671,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,1300,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87737894,219700,129615,84851,0.3956384695009932,0.27861015068083833,0.3269680954573742,0.19543446515848778,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17091127,23602,98694,75217,0.43250283190827493,0.7611592912294195,0.5515858174751586,0.3808205029542359,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28635344,59013,30921,9634,0.2375539390950561,0.1403411656736638,0.17644365487811578,0.09675799453639723,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,1400,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87771910,185684,119138,95328,0.4444900357166171,0.3392310648655573,0.3847920593850786,0.23823066350118705,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17082735,31994,87816,86095,0.4950520668617856,0.7290687532284972,0.5896917808219178,0.4181297200165125,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28650612,43745,31322,9233,0.22766613241277278,0.17427988976556305,0.19742764585761174,0.10952550415183868,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,1400,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87769697,187897,136471,77995,0.3636706983857581,0.2933333834790065,0.3247369670121034,0.19384237616281816,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17095032,19697,104412,69499,0.3996239455813606,0.7791717117359522,0.5282945721702577,0.35896760464443617,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28643584,50773,32059,8496,0.209493280729873,0.14334643742934755,0.17021958647219104,0.09302733006306937,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,1500,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87802634,154960,125343,89123,0.415557710779331,0.36513399130623597,0.38871745440509087,0.2412472321926448,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17089864,24865,92908,81003,0.4657727228294932,0.7651320512336117,0.5790498929512222,0.4075089548033968,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28657042,37315,32435,8120,0.2002219208482308,0.17871684824474524,0.18885916967089195,0.10427635803261846,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,1500,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87796601,160993,142580,71886,0.3351859968479852,0.30868390881101343,0.32138953156959393,0.19146165093925036,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17098272,16457,109552,64359,0.3700685983060301,0.7963645812710355,0.5053174575133378,0.3380767776096823,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28650720,43637,33028,7527,0.18559980273702378,0.14711515909623954,0.16413175023713733,0.08940279361459522,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,1600,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87819320,138274,148073,66393,0.30957354545708876,0.3243952371413076,0.31681113155012847,0.1882207858479333,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17100872,13857,114185,59726,0.3434285352852896,0.8116820461247842,0.48264604394449967,0.3180840185761152,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28656659,37698,33888,6667,0.1643940327949698,0.15027611856192946,0.1570183702308055,0.08519801157783088,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,1600,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87827581,130013,130821,83645,0.3900152005446085,0.3914901384455532,0.3907512776672179,0.24281596265664962,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17095514,19215,97505,76406,0.4393396622410313,0.7990504177952542,0.5669530890580711,0.3956277249049843,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28662313,32044,33316,7239,0.17849833559363826,0.18427818649288497,0.18134221799143266,0.09971211724679403,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,1700,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87838053,119541,152978,61488,0.2867027873882107,0.3396582867938286,0.3109419840958798,0.18409195016870905,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17103139,11590,118354,55557,0.3194565036139175,0.8273936289037485,0.4609430095661625,0.2994970377518181,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28661777,32580,34624,5931,0.14624583898409568,0.1540079457817247,0.15002656008903953,0.08109660217406167,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,1700,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87847907,109687,135963,78503,0.36603937220818217,0.41714756363249905,0.38992589207661127,0.24217884764293404,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17099750,14979,101908,72003,0.4140221147598484,0.8277919569566117,0.5519734143882741,0.38119011064640795,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28667062,27295,34055,6500,0.16027616816668722,0.19233614440005917,0.17484868863483521,0.09579955784819455,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,1800,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87863920,93674,140696,73770,0.34397060606343194,0.4405652038890614,0.38632138461941296,0.2394041669371065,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17102908,11821,105933,67978,0.3908780928175906,0.8518653115953834,0.5358716644988373,0.3660004738009605,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28670681,23676,34763,5792,0.14281839477253114,0.19655219220849734,0.16543135826799765,0.09017452631906711,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,1800,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87853298,104296,157339,57127,0.2663685619165742,0.3538962849160281,0.3039567531904366,0.17921521385861552,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17104758,9971,122096,51815,0.2979397507920718,0.8386203994432395,0.43967466705134134,0.2817839701547732,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28666158,28199,35243,5312,0.13098261620022192,0.1585151144400346,0.1434396349202063,0.07726095936236436,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,1900,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87877048,80546,145205,69261,0.3229462945175459,0.46233487086718245,0.38026974274788417,0.23477350073895298,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17105415,9314,109923,63988,0.3679353232400481,0.8729366183733049,0.5176750413610935,0.34923181880201937,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28673574,20783,35282,5273,0.1300209591912218,0.20237181455326989,0.1583221990361952,0.08596628517395416,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,1900,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87866510,91084,161225,53241,0.24824913972377907,0.3688965875627923,0.2967800195657082,0.17424644084437899,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17106190,8539,125377,48534,0.2790737791169046,0.8503845951675923,0.42023689952550825,0.26601260619347766,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28669979,24378,35848,4707,0.11606460362470719,0.16183599793708098,0.1351809304997128,0.07249010518534489,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2000,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87877599,79995,164772,49694,0.23171038766051497,0.38317821866156726,0.2887884819340123,0.168762586556454,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17107349,7380,128359,45552,0.2619270776431623,0.8605758331444117,0.4016169773808317,0.25126454153819,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28673252,21105,36413,4142,0.10213290593021822,0.16405909613023328,0.125892830005167,0.06717482971132015,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,2000,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87887774,69820,149338,65128,0.30367517461975324,0.4826155259803776,0.37278414717212244,0.22909323709222404,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17107206,7523,113613,60298,0.3467175739314937,0.8890756550331018,0.49888306057948484,0.33234123703385254,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28676432,17925,35725,4830,0.11909752188386143,0.2122610415293342,0.15258253040593903,0.08259233926128591,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2100,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87886588,71006,168001,46465,0.21665438810813836,0.3955444322428514,0.27996276401847336,0.1627655251653402,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17108259,6470,131195,42716,0.2456198860336609,0.8684585044524865,0.38293657019144145,0.2368098635665619,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28675770,18587,36806,3749,0.09244236222414005,0.16784563037249284,0.11922214625304098,0.06338980758175239,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,2100,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87896874,60720,153301,61165,0.28519672115859857,0.5018254912417442,0.3636974470121986,0.2222678479283103,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17108703,6026,117098,56813,0.3266785884734146,0.9041041391492545,0.47994086589229146,0.31573828617794003,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28678590,15767,36203,4352,0.10731105905560351,0.2163129380187882,0.14345518673566932,0.07726998331025177,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SASdata_selected_50_highest_transmittance,2200,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87904435,53159,157193,57273,0.26704932250333385,0.5186268472906403,0.3525598803316733,0.21400467071461934,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17109739,4990,120561,53350,0.3067661045017279,0.9144669180665067,0.4594167517039755,0.29820962431735987,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28680382,13975,36632,3923,0.09673283195660215,0.2191865012850598,0.1342274990163037,0.07194205024757014,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2200,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87894159,63435,170882,43584,0.20322102337899714,0.40725478653323244,0.27114173289578053,0.15683282895707465,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17109052,5677,133741,40170,0.2309802140175147,0.8761751041507623,0.3655839605384104,0.22367864222553846,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28678098,16259,37141,3414,0.08418197509554926,0.17353733543435165,0.1133691970512054,0.060090822684549586,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_highest_transmittance,2300,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87910902,46692,160800,53666,0.250230805815374,0.5347456107136451,0.3409269941300536,0.20549246050283737,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17110504,4225,123789,50122,0.28820488640741526,0.9222588183340387,0.43916971146684886,0.2813692908788791,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28682081,12276,37011,3544,0.087387498458883,0.22402022756005058,0.12572949002217296,0.06708182695765744,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2300,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87900816,56778,173544,40922,0.19080879952999544,0.41885363357215966,0.2621810190731854,0.15086785329813748,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17109630,5099,136067,37844,0.21760555686529318,0.8812612067158792,0.3490274562608944,0.21140718395620356,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28679988,14369,37477,3078,0.07589693009493281,0.17642001490227546,0.1061342712320265,0.056041074939916974,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2400,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87906320,51274,176052,38414,0.17911463821771284,0.4283070198911783,0.252595724534282,0.1445548280273952,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17110110,4619,138306,35605,0.20473115559107818,0.8851680588703261,0.33254722488149996,0.19943426875035009,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28681473,12884,37746,2809,0.06926396252003453,0.17899700503409163,0.09987910681268668,0.05256460637362226,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SASdata_selected_50_highest_transmittance,2400,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87916219,41375,164130,50336,0.23470386914475955,0.5488545539793481,0.3288032739232535,0.1967471984552906,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17111094,3635,126788,47123,0.270960433785097,0.9283856731943733,0.4194882248997414,0.2654129070776024,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28683518,10839,37342,3213,0.07922574281839477,0.22865072587532023,0.11767722086911933,0.06251702533369655,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2500,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87910915,46679,178344,36122,0.16842762955433496,0.4362507699182377,0.24302731214699244,0.1383216220873461,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17110466,4263,140279,33632,0.1933862722886994,0.8875049478823064,0.31757362869795946,0.18875930270409824,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28682717,11640,38065,2490,0.061398101343854025,0.1762208067940552,0.09106702020663802,0.047705718938595654,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SASdata_selected_50_highest_transmittance,2500,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87921227,36367,167285,47181,0.2199929126295077,0.5647172882654282,0.3166361311884676,0.18809725992991352,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17111556,3173,129607,44304,0.25475099332417156,0.9331676390673379,0.400238495311399,0.2501863522396151,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28684909,9448,37678,2877,0.07094069781777833,0.23342799188640972,0.1088124054462935,0.05753654780713157,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2600,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87915393,42201,180213,34253,0.15971296149506214,0.4480210322546891,0.235480544479582,0.13345307343756696,1,25,0,26,1.0,0.5098039215686274,0.6753246753246753,0.5098039215686274,0.9615384615384616,17110877,3852,141903,32008,0.18404816256591014,0.8925822643614054,0.30517087681328686,0.18005996748479716,1,25,0,11,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,0.9615384615384616,28683908,10449,38310,2245,0.0553569226975712,0.1768552071844966,0.08432083231609983,0.04401615559563956,1,25,0,15,1.0,0.375,0.5454545454545454,0.375,0.9615384615384616
MAG1C_SASdata_selected_50_highest_transmittance,2600,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87925212,32382,170221,44245,0.2063030969943954,0.5774074412413379,0.303992194934265,0.1792398561057817,2,24,1,25,0.9615384615384616,0.5102040816326531,0.6666666666666667,0.5,0.9230769230769231,17111965,2764,132234,41677,0.23964556583539856,0.9378051799014424,0.3817414083681395,0.23589641998018962,2,24,1,10,0.9090909090909091,0.29411764705882354,0.4444444444444445,0.2857142857142857,0.9230769230769231,28685943,8414,37987,2568,0.06332141536185427,0.23383718812602441,0.09965655742476279,0.05244134043987012,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1C_SASdata_selected_50_highest_transmittance,2700,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87928682,28912,172752,41714,0.1945016925759794,0.590632345028743,0.29263535981367417,0.1713959355405994,2,24,1,25,0.9615384615384616,0.5102040816326531,0.6666666666666667,0.5,0.9230769230769231,17112284,2445,134569,39342,0.2262191580751074,0.9414889798262618,0.3647878051720461,0.22308285513393364,2,24,1,10,0.9090909090909091,0.29411764705882354,0.4444444444444445,0.2857142857142857,0.9230769230769231,28686912,7445,38183,2372,0.058488472444828014,0.24162167668330448,0.09417930596363058,0.049416666666666664,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2700,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87918828,38766,182040,32426,0.15119412867307638,0.4554725250028093,0.22702672426468018,0.1280485878561951,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17111108,3621,143559,30352,0.1745260506810955,0.8934153592558797,0.2920090050220315,0.1709663609940743,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28684784,9573,38481,2074,0.051140426581186046,0.17807160642225467,0.07946055706677904,0.04137408234918608,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1C_SASdata_selected_50_highest_transmittance,2800,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87931675,25919,175171,39295,0.18322251545699553,0.6025546661759745,0.2809997139588101,0.16346693845289847,2,24,1,25,0.9615384615384616,0.5102040816326531,0.6666666666666667,0.5,0.9230769230769231,17112526,2203,136819,37092,0.2132815060576962,0.9439368876447385,0.3479451797791807,0.2106135798403307,2,24,1,10,0.9090909090909091,0.29411764705882354,0.4444444444444445,0.2857142857142857,0.9230769230769231,28687696,6661,38352,2203,0.05432129207249414,0.24853339350180506,0.08915599263441187,0.04665791257200949,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
