METHOD,THRESHOLD,AUPRC_all,BEST_THRESHOLD_all,BEST_F1-SCORE_all,AUPRC_strong,BEST_THRESHOLD_strong,BEST_F1-SCORE_strong,AUPRC_weak,BEST_THRESHOLD_weak,BEST_F1-SCORE_weak,TN_all_seg,FP_all_seg,FN_all_seg,TP_all_seg,Recall_all_seg,Precision_all_seg,F1-score_all_seg,Iou_all_seg,TN_all_class_clas,FP_all_class_clas,FN_all_class_clas,TP_all_class_clas,Recall_all_class_clas,Precision_all_class_clas,F1-score_all_class_clas,Iou_all_class_clas,FPR_all_class_clas,TN_strong_seg,FP_strong_seg,FN_strong_seg,TP_strong_seg,Recall_strong_seg,Precision_strong_seg,F1-score_strong_seg,Iou_strong_seg,TN_strong_class_clas,FP_strong_class_clas,FN_strong_class_clas,TP_strong_class_clas,Recall_strong_class_clas,Precision_strong_class_clas,F1-score_strong_class_clas,Iou_strong_class_clas,FPR_strong_class_clas,TN_weak_seg,FP_weak_seg,FN_weak_seg,TP_weak_seg,Recall_weak_seg,Precision_weak_seg,F1-score_weak_seg,Iou_weak_seg,TN_weak_class_clas,FP_weak_class_clas,FN_weak_class_clas,TP_weak_class_clas,Recall_weak_class_clas,Precision_weak_class_clas,F1-score_weak_class_clas,Iou_weak_class_clas,FPR_weak_class_clas
MAG1Cdata_selected_50_evenly_spaced,2000,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90647095,32967,162193,52273,0.24373560377868753,0.6132449554199906,0.34882851861490927,0.21126123031285238,6,20,0,26,1.0,0.5652173913043478,0.7222222222222222,0.5652173913043478,0.7692307692307693,17311034,2415,126502,47409,0.27260495310819904,0.9515293834296724,0.4237960086709724,0.2688712952145458,6,20,0,11,1.0,0.3548387096774194,0.5238095238095238,0.3548387096774194,0.7692307692307693,28685684,8673,35691,4864,0.11993588953273332,0.3593115165841767,0.1798417510907343,0.09880555781262695,6,20,0,15,1.0,0.42857142857142855,0.6,0.42857142857142855,0.7692307692307693
MAG1Cdata_selected_50_evenly_spaced,2100,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90650827,29235,165505,48961,0.2282925964954818,0.6261317714461098,0.33459075657242826,0.2009060282887637,7,19,0,26,1.0,0.5777777777777777,0.732394366197183,0.5777777777777777,0.7307692307692307,17311338,2111,129333,44578,0.25632651183651406,0.9547859238792863,0.40415231187669987,0.25325243435479655,7,19,0,11,1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664,0.7307692307692307,28686705,7652,36172,4383,0.10807545308839847,0.36418778562525966,0.16668568168853393,0.09092040575020226,7,19,0,15,1.0,0.4411764705882353,0.6122448979591837,0.4411764705882353,0.7307692307692307
MAG1Cdata_selected_50_evenly_spaced,2200,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90654081,25981,168653,45813,0.21361427918644446,0.6381173914254673,0.3200796478725634,0.19053263297109135,7,19,0,26,1.0,0.5777777777777777,0.732394366197183,0.5777777777777777,0.7307692307692307,17311635,1814,131984,41927,0.24108308272622203,0.9585286116001006,0.3852663885468546,0.23859439465073268,7,19,0,11,1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664,0.7307692307692307,28687505,6852,36669,3886,0.09582049069165331,0.3618923449431924,0.15152165012769775,0.08197101693842682,7,19,0,15,1.0,0.4411764705882353,0.6122448979591837,0.4411764705882353,0.7307692307692307
MAG1Cdata_selected_50_evenly_spaced,2300,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90656951,23111,171454,43012,0.2005539339568976,0.6504847027509338,0.30658365082023886,0.181044461374628,7,19,0,26,1.0,0.5777777777777777,0.732394366197183,0.5777777777777777,0.7307692307692307,17311784,1665,134356,39555,0.22744392246608897,0.9596069868995634,0.3677294299752244,0.2252870551783843,7,19,0,11,1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664,0.7307692307692307,28688195,6162,37098,3457,0.08524226359265195,0.35939286828152617,0.13780045441862318,0.07399875848192307,7,19,0,15,1.0,0.4411764705882353,0.6122448979591837,0.4411764705882353,0.7307692307692307
MAG1Cdata_selected_50_evenly_spaced,2400,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90659387,20675,173935,40531,0.18898566672572809,0.6622063196418652,0.2940523520705767,0.17236891907408747,7,19,0,26,1.0,0.5777777777777777,0.732394366197183,0.5777777777777777,0.7307692307692307,17311967,1482,136522,37389,0.21498927612399446,0.9618738905610866,0.35143010217029635,0.21317270358566193,7,19,0,11,1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664,0.7307692307692307,28688732,5625,37413,3142,0.07747503390457404,0.35838941485114634,0.12740764770285065,0.06803811173668255,7,19,0,15,1.0,0.4411764705882353,0.6122448979591837,0.4411764705882353,0.7307692307692307
MAG1Cdata_selected_50_evenly_spaced,2500,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90661569,18493,176077,38389,0.1789980696240896,0.6748883653879962,0.2829503073543936,0.16478865379744934,7,19,0,26,1.0,0.5777777777777777,0.732394366197183,0.5777777777777777,0.7307692307692307,17312136,1313,138395,35516,0.20421939957794505,0.9643487469114014,0.3370598842175192,0.20268912934301236,7,19,0,11,1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664,0.7307692307692307,28689286,5071,37682,2873,0.07084206632967575,0.3616565961732125,0.11847666962205407,0.06296848288256696,7,19,0,15,1.0,0.4411764705882353,0.6122448979591837,0.4411764705882353,0.7307692307692307
MAG1Cdata_selected_50_evenly_spaced,2600,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90663250,16812,178135,36331,0.16940214299702516,0.6836460117042696,0.2715230055790351,0.15708800664135802,7,19,0,26,1.0,0.5777777777777777,0.732394366197183,0.5777777777777777,0.7307692307692307,17312294,1155,140138,33773,0.19419703181512382,0.9669319743472286,0.3234357567312619,0.19291581460706247,7,19,0,11,1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664,0.7307692307692307,28689669,4688,37997,2558,0.06307483664159783,0.35302235716257246,0.10702704964331289,0.05653913312556639,7,19,0,15,1.0,0.4411764705882353,0.6122448979591837,0.4411764705882353,0.7307692307692307
MAG1Cdata_selected_50_evenly_spaced,2700,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90665002,15060,179735,34731,0.16194175300513836,0.697535699222751,0.26285774832833186,0.15131619075834546,7,19,0,26,1.0,0.5777777777777777,0.732394366197183,0.5777777777777777,0.7307692307692307,17312426,1023,141543,32368,0.18611818688869594,0.9693630020065287,0.3122787044987506,0.18502978266088924,7,19,0,11,1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664,0.7307692307692307,28690039,4318,38192,2363,0.058266551596597216,0.35368956743002544,0.10005080870522483,0.052659728567289905,7,19,0,15,1.0,0.4411764705882353,0.6122448979591837,0.4411764705882353,0.7307692307692307
MAG1Cdata_selected_50_evenly_spaced,2800,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90666580,13482,181326,33140,0.15452332770695587,0.7108232165072284,0.2538607672508886,0.1453840349553407,7,19,1,25,0.9615384615384616,0.5681818181818182,0.7142857142857143,0.5555555555555556,0.7307692307692307,17312582,867,142935,30976,0.17811409284059088,0.9727726658920328,0.301097427024505,0.17723054388996326,7,19,1,10,0.9090909090909091,0.3448275862068966,0.5000000000000001,0.3333333333333333,0.7307692307692307,28690426,3931,38391,2164,0.05335963506349402,0.355045118949959,0.0927759914255091,0.0486445173762532,7,19,0,15,1.0,0.4411764705882353,0.6122448979591837,0.4411764705882353,0.7307692307692307
MAG1Cdata_selected_50_evenly_spaced,2900,0.06126983246630762,1662.5302,0.1378324002874111,0.3551611965482443,1289.1285,0.4766233899450916,0.03169387101751785,1376.5288,0.08008472382472764,90667945,12117,182986,31480,0.1467831730903733,0.7220680322040507,0.24397143333217086,0.13893363579791954,8,18,1,25,0.9615384615384616,0.5813953488372093,0.7246376811594203,0.5681818181818182,0.6923076923076923,17312690,759,144446,29465,0.16942574075245384,0.9748875066172578,0.2886815097851912,0.16868952882578578,8,18,1,10,0.9090909090909091,0.35714285714285715,0.5128205128205129,0.3448275862068966,0.6923076923076923,28690818,3539,38540,2015,0.04968561213167304,0.36280158444364424,0.08740159188011017,0.04569782736880301,8,18,0,15,1.0,0.45454545454545453,0.625,0.45454545454545453,0.6923076923076923
