METHOD,THRESHOLD,WHOLE_IMAGE,MAG1C,SAMPLED,SPED_UP,PRECISION,WAVELENGTH_RANGE,CHANNEL_N,SELECT_STRATEGY,AUPRC_all,BEST_THRESHOLD_all,BEST_F1-SCORE_all,AUPRC_strong,BEST_THRESHOLD_strong,BEST_F1-SCORE_strong,AUPRC_weak,BEST_THRESHOLD_weak,BEST_F1-SCORE_weak,TN_all_seg,FP_all_seg,FN_all_seg,TP_all_seg,Recall_all_seg,Precision_all_seg,F1-score_all_seg,Iou_all_seg,TN_all_tile_clas,FP_all_tile_clas,FN_all_tile_clas,TP_all_tile_clas,FPR_all_tile_clas,TN_strong_seg,FP_strong_seg,FN_strong_seg,TP_strong_seg,Recall_strong_seg,Precision_strong_seg,F1-score_strong_seg,Iou_strong_seg,TN_weak_seg,FP_weak_seg,FN_weak_seg,TP_weak_seg,Recall_weak_seg,Precision_weak_seg,F1-score_weak_seg,Iou_weak_seg
MAG1C_TILE_SAMPLED-0.01,300.0,True,GENERATED,0.01,True,float64,200-2600,72,SELECT-HIGHEST-VARIANCE,0.13124337165581143,1214.1844482421875,0.23722592060687056,0.37338525876661116,772.7919311523438,0.4115551520159198,0.11581899531549675,1253.755615234375,0.22719422019138563,78938278,499748,89584,100825,0.5295180374877237,0.1678813399869791,0.2549362690933549,0.14608994764959277,0,175,0,167,1.0,6166896,45509,76925,75260,0.49452968426586064,0.623173165299042,0.5514482293719821,0.38068934818456807,29260763,182534,12659,25565,0.6688206362494767,0.12285018188458378,0.20757298344044206,0.1158055427209886
MAG1C_TILE_SAMPLED-0.01,400.0,True,GENERATED,0.01,True,float64,200-2600,72,SELECT-HIGHEST-VARIANCE,0.13124337165581143,1214.1844482421875,0.23722592060687056,0.37338525876661116,772.7919311523438,0.4115551520159198,0.11581899531549675,1253.755615234375,0.22719422019138563,79112326,325700,99307,91102,0.47845427474541646,0.21857380722741254,0.30006702777123606,0.17651697606513353,0,175,0,167,1.0,6180610,31795,84032,68153,0.44782994381837893,0.6818845799815905,0.5406115026593108,0.37043700402217633,29326131,117166,15275,22949,0.6003819589786522,0.16378688934089855,0.25736378470216836,0.1476864663105734
MAG1C_TILE_SAMPLED-0.01,500.0,True,GENERATED,0.01,True,float64,200-2600,72,SELECT-HIGHEST-VARIANCE,0.13124337165581143,1214.1844482421875,0.23722592060687056,0.37338525876661116,772.7919311523438,0.4115551520159198,0.11581899531549675,1253.755615234375,0.22719422019138563,79220266,217760,109670,80739,0.4240293263448682,0.27048331820207105,0.33028299802825895,0.19780777080082024,1,174,0,167,0.9942857142857143,6189321,23084,91251,60934,0.4003942569898479,0.725249351329477,0.5159460294746467,0.3476598828087112,29365579,77718,18419,19805,0.5181299706990372,0.20308029900638824,0.29179282046748733,0.17081816770454192
CEM,0.004,True,-,-,True,float64,2122-2488,72,SELECT-ALL,0.0863267284843276,0.012876056134700775,0.1709146329954602,0.22785201424729556,0.008381552994251251,0.2796385163584214,0.11949680872050784,0.014614535495638847,0.2191341848239906,78848594,589432,114403,76006,0.39917230803165815,0.11421950655057271,0.17761585890936116,0.09746345729449978,0,175,0,167,1.0,6145479,66926,98683,53502,0.35155895784735686,0.44426545321685984,0.39251246272188045,0.244177608609335,29222087,221210,15720,22504,0.5887400586019255,0.09233774013803064,0.15963793458136186,0.08674267829197407
MF,0.004,True,-,-,True,float64,2122-2488,72,SELECT-ALL,0.08616905245999953,0.01281452551484108,0.1699566522689336,0.22732125614782356,0.008444233797490597,0.2791789695465052,0.12084762388685788,0.014585376717150211,0.21966293823691008,78852762,585264,114576,75833,0.39826373753341493,0.11470782653680171,0.17811501034637456,0.09776413514457767,0,175,0,167,1.0,6145223,67182,98853,53332,0.35044189637612116,0.44253779643858804,0.3911418817084037,0.24311769773940475,29223261,220036,15723,22501,0.5886615738802846,0.0927734737380276,0.16028579467946047,0.08712537752652366
ACE,0.03,True,-,-,True,float64,2122-2488,72,SELECT-ALL,0.07048191500810855,0.15286263823509216,0.12520399110611596,0.1440935531876404,0.08203165978193283,0.18439840380566716,0.1549090132530617,0.17531444132328033,0.2257068542471733,79050694,387332,142086,48323,0.2537852727549643,0.11092033834111854,0.15437079915152443,0.08364128562798902,0,175,0,167,1.0,6185507,26898,121107,31078,0.20421197884154155,0.5360493997516214,0.2957542074885445,0.17353964362893184,29305251,138046,20979,17245,0.4511563415655086,0.11104957788925308,0.1782290778492623,0.09783287002893289
MAG1C_TILE,300.0,True,GENERATED,0.01,True,float64,2122-2488,72,SELECT-ALL,0.12488609905962564,1103.553955078125,0.23295695680206074,0.3830484874353628,701.86376953125,0.4181745902715474,0.1095679102717773,1203.91796875,0.22290407850032729,79156024,282002,107181,83228,0.43710118744387083,0.22787832324836405,0.2995758037142821,0.17617710002518994,0,175,0,167,1.0,6188772,23633,90774,61411,0.40352860005913854,0.7221085555712338,0.5177360272142107,0.349287331217509,29344373,98924,16407,21817,0.57076705734617,0.18069255679512344,0.2744880948636492,0.15907632630443025
MAG1C_TILE,400.0,True,GENERATED,0.01,True,float64,2122-2488,72,SELECT-ALL,0.12488609905962564,1103.553955078125,0.23295695680206074,0.3830484874353628,701.86376953125,0.4181745902715474,0.1095679102717773,1203.91796875,0.22290407850032729,79249925,188101,113015,77394,0.40646187942796824,0.2915083146575265,0.3395188460728575,0.204470159308869,1,174,0,167,0.9942857142857143,6195616,16789,94456,57729,0.37933436278214017,0.7746987305080651,0.5092918929171647,0.3416442766342751,29378101,65196,18559,19665,0.5144673503557974,0.23173189097465266,0.31953528049721736,0.19014697350609167
MAG1C_TILE,500.0,True,GENERATED,0.01,True,float64,2122-2488,72,SELECT-ALL,0.12488609905962564,1103.553955078125,0.23295695680206074,0.3830484874353628,701.86376953125,0.4181745902715474,0.1095679102717773,1203.91796875,0.22290407850032729,79310546,127480,120736,69673,0.3659123255728458,0.35339558616911737,0.3595450534366114,0.21917398840475763,4,171,0,167,0.9771428571428571,6200791,11614,99672,52513,0.34506028846469755,0.8188906388884557,0.48553016013905836,0.32059414282138476,29400100,43197,21064,17160,0.4489326077856844,0.28430836522689995,0.34814010813442753,0.21075643875658615
MAG1C_TILE_SAMPLED-0.01,300.0,True,GENERATED,0.01,True,float64,2122-2488,72,SELECT-ALL,0.1118851206073205,1163.9891357421875,0.2227531665938976,0.3592673892716081,722.2697143554688,0.40616485955539317,0.10009481958691457,1291.9410400390625,0.21486361529972983,79021414,416612,89882,100527,0.5279529854156053,0.19439067639454768,0.28415598659030905,0.16560712067622044,0,175,0,167,1.0,6172408,39997,76807,75378,0.4953050563458948,0.6533304442036837,0.5634474510390193,0.39222195627061845,29290574,152723,13075,25149,0.6579374215152783,0.14138818925969238,0.23275766326077302,0.13170670395450046
MAG1C_TILE_SAMPLED-0.01,400.0,True,GENERATED,0.01,True,float64,2122-2488,72,SELECT-ALL,0.1118851206073205,1163.9891357421875,0.2227531665938976,0.3592673892716081,722.2697143554688,0.40616485955539317,0.10009481958691457,1291.9410400390625,0.21486361529972983,79174831,263195,100578,89831,0.47177917010225356,0.25446001144391633,0.33060439610993037,0.1980383770866218,1,174,0,167,0.9942857142857143,6185137,27268,84757,67428,0.4430660051910504,0.7120469713609867,0.5462388762197171,0.37574183769566405,29348098,95199,15821,22403,0.5860977396400168,0.19049846091052874,0.28753866492112995,0.16790958080690735
MAG1C_TILE_SAMPLED-0.01,500.0,True,GENERATED,0.01,True,float64,2122-2488,72,SELECT-ALL,0.1118851206073205,1163.9891357421875,0.2227531665938976,0.3592673892716081,722.2697143554688,0.40616485955539317,0.10009481958691457,1291.9410400390625,0.21486361529972983,79264296,173730,111721,78688,0.4132577766807241,0.3117368808880508,0.35538935069451505,0.2160933050291235,1,174,0,167,0.9942857142857143,6192923,19482,92700,59485,0.39087295068502154,0.7532893487152861,0.5146829791652247,0.34651389026429075,29381624,61673,19021,19203,0.5023807032231059,0.23743755873188585,0.32246851385390424,0.19222799483467973
