timestamp,cpu_percent,ram_used_MB,proc_read_MB,proc_write_MB
1774366793.5424623,17.5,1560.0859375,9.609375,0.0
1774366793.664422,28.2,1595.82421875,0.71484375,0.0
1774366793.7861612,29.3,1645.890625,0.0,0.0
1774366793.9077113,25.0,1694.6484375,0.0,0.0
1774366794.0293334,25.6,1743.4453125,0.0,0.0
1774366794.1506236,30.0,1785.88671875,0.0,0.0
1774366794.272197,31.7,1835.87890625,0.0,0.0
1774366794.39301,25.0,1882.5625,0.0,0.0
1774366794.5156949,27.5,1929.95703125,0.0,0.0
1774366794.6375074,26.3,1978.921875,0.0,0.0
1774366794.7606668,27.5,2025.65234375,0.0,0.0
1774366794.8812044,25.0,2074.171875,0.015625,0.0
1774366794.9998384,13.9,2086.12109375,9.84375,0.0
1774366795.118637,22.0,2094.48828125,8.69921875,0.0
1774366795.2373977,19.5,2103.1796875,8.69921875,0.0
1774366795.3580363,25.6,2129.40234375,3.71484375,0.0
1774366795.4793396,35.0,2171.3515625,0.0,0.0
1774366795.6030123,28.2,2206.03515625,0.0,0.0
1774366795.7227237,29.3,2238.20703125,0.0,0.0
1774366795.8436635,30.0,2265.53515625,0.0,0.0
1774366795.964282,27.5,2298.59375,0.0,0.0
1774366796.0859025,25.6,2327.97265625,0.0,0.0
1774366796.2060373,27.5,2356.3984375,0.0,0.0
1774366796.3259985,28.2,2392.2265625,0.0,0.0
1774366796.4461434,25.6,2424.953125,0.0,0.0
1774366796.5660038,29.3,2458.69921875,0.0,0.0
1774366796.6864977,29.3,2493.85546875,0.0,0.0
1774366796.806621,26.8,2530.44921875,0.0,0.0
1774366796.9261672,26.8,2562.53125,0.0,0.0
1774366797.045608,30.0,2599.08203125,0.0,0.0
1774366797.1649108,25.6,2631.88671875,0.0,0.0
1774366797.284632,25.0,2666.8203125,0.0,0.0
1774366797.4036338,28.2,2500.0703125,0.0,0.0
1774366797.5208483,25.6,2039.671875,0.0,0.0
1774366797.6439815,25.0,1750.08984375,0.0,0.0
1774366797.7672925,29.3,1848.51171875,0.0,0.0
1774366797.8885968,28.2,1905.04296875,0.0,0.0
1774366798.0092325,25.0,1968.6484375,0.0,0.0
1774366798.1301548,25.6,2015.35546875,0.0,0.0
1774366798.2505214,26.3,2077.91015625,0.0,0.0
1774366798.3710284,29.3,2139.6953125,0.0,0.0
1774366798.4911745,29.3,2200.4375,0.0,0.0
1774366798.6142933,28.2,2260.1328125,0.0,0.0
1774366798.7358837,29.3,2324.30859375,0.0,0.0
1774366798.86103,25.0,2393.55078125,0.0,0.0
1774366798.99312,26.8,2463.44140625,0.0,0.0
1774366799.1182623,28.2,2463.93359375,0.0,0.0
1774366799.236518,25.6,2463.93359375,0.0,0.0
1774366799.3543577,25.0,2463.93359375,0.0,0.0
1774366799.4724066,27.5,2463.93359375,0.0,0.0
1774366799.590521,29.3,2463.93359375,0.0,0.0
1774366799.7086196,27.5,2463.93359375,0.0,0.0
1774366799.8267367,25.6,2463.93359375,0.0,0.0
1774366799.945,29.3,2463.93359375,0.0,0.0
1774366800.06336,27.5,2463.93359375,0.0,0.0
1774366800.1813853,26.8,2463.9375,0.0,0.0
1774366800.299168,27.5,2463.9375,0.0,0.0
1774366800.4183133,30.0,2463.9375,0.0,0.0
1774366800.5363739,27.5,2463.9375,0.0,0.0
1774366800.6575282,28.2,2463.9375,0.0,0.0
1774366800.7793849,29.3,2463.9375,0.0,0.0
1774366800.8977878,25.6,2464.18359375,0.0,0.0
1774366801.0152798,27.5,2464.18359375,0.0,0.0
1774366801.1339688,27.5,2464.1796875,0.0,0.0
1774366801.2522895,25.6,2464.1796875,0.0,0.0
1774366801.3723395,25.0,2464.20703125,0.0,0.0
1774366801.4900715,31.7,2464.20703125,0.0,0.0
1774366801.6117282,27.5,2464.20703125,0.0,0.0
1774366801.7294736,26.8,2464.20703125,0.0,0.0
1774366801.850852,26.3,2464.20703125,0.0,0.0
1774366801.9689846,31.7,2464.20703125,0.0,0.0
1774366802.0910132,26.8,2464.2109375,0.0,0.0
1774366802.208844,27.5,2464.2109375,0.0,0.0
1774366802.3293939,30.0,2464.2109375,0.0,0.0
1774366802.4472535,27.5,2464.2109375,0.0,0.0
1774366802.5662937,25.6,2466.61328125,0.0,0.0
