timestamp,power_watts,phase
1774368707.9459825,8.17,running
1774368708.1152184,8.17,running
1774368708.283771,8.03,running
1774368708.4522827,8.32,running
1774368708.6198344,8.13,running
1774368708.787796,8.17,running
1774368708.955696,8.13,running
1774368709.1228843,8.08,running
1774368709.2902691,8.25,running
1774368709.457949,8.13,running
1774368709.625493,8.16,running
1774368709.7931004,8.29,running
1774368709.9622407,8.26,running
1774368710.132863,8.10,running
1774368710.3021824,8.20,running
1774368710.4697657,8.10,running
1774368710.6574612,8.05,running
1774368710.8275664,8.25,running
1774368710.9978127,8.07,running
1774368711.1686614,8.07,running
1774368711.3393803,7.93,running
1774368711.5087607,8.16,running
1774368711.6775146,8.20,running
1774368711.8467662,8.16,running
1774368712.0164988,8.22,running
1774368712.1853683,8.19,running
1774368712.3539941,8.19,running
1774368712.5227563,8.14,running
1774368712.6912425,8.16,running
1774368712.8601294,8.05,running
1774368713.0281892,8.38,running
1774368713.2227476,8.42,running
1774368713.4141202,8.43,running
1774368713.6019597,8.53,running
1774368713.7851093,8.39,running
1774368713.9746912,8.39,running
1774368714.1583996,8.43,running
1774368714.3508222,8.45,running
1774368714.537329,8.39,running
1774368714.726408,8.43,running
1774368714.9100199,8.46,running
1774368715.1025248,7.87,running
1774368715.2848449,8.00,running
1774368715.4532275,7.91,running
1774368715.6219265,7.96,running
1774368715.7890668,7.99,running
1774368715.9580798,7.99,running
1774368716.1269042,7.96,running
1774368716.2958064,7.90,running
1774368716.4646938,8.13,running
1774368716.6343815,7.90,running
1774368716.8035364,7.90,running
1774368716.972126,7.97,running
1774368717.1408536,7.90,running
1774368717.309618,7.93,running
1774368717.478321,7.94,running
1774368717.6468995,8.05,running
1774368717.8157387,7.94,running
1774368717.9844592,7.96,running
1774368718.1532373,7.94,running
1774368718.3218994,7.96,running
1774368718.4912546,8.11,running
1774368718.6599991,7.94,running
1774368718.8297858,8.67,running
1774368719.0307052,7.84,running
1774368719.199517,8.25,running
1774368719.370859,8.25,running
1774368719.543602,8.16,running
1774368719.7169173,8.07,running
1774368719.8895621,8.17,running
1774368720.0621097,8.11,running
1774368720.2337627,8.75,running
1774368720.4081466,8.64,running
1774368720.6297946,8.67,running
1774368720.8409605,8.68,running
1774368721.040759,7.94,running
1774368721.2102642,8.20,running
1774368721.3801749,8.10,running
1774368721.5492163,8.23,running
1774368721.7174168,8.31,running
1774368721.9013836,8.45,running
1774368722.0907457,8.38,running
1774368722.2795923,8.53,running
1774368722.4663167,8.53,running
1774368722.6651866,8.57,running
1774368722.8547523,8.99,running
1774368723.0405495,8.61,running
1774368723.2350817,8.63,running
1774368723.4276817,8.60,running
1774368723.6184673,8.42,running
1774368723.814824,8.59,running
1774368724.0038798,8.41,running
1774368724.1951525,8.56,running
1774368724.3870058,8.86,running
1774368724.5750608,8.64,running
1774368724.77038,8.50,running
1774368724.9542134,8.54,running
1774368725.1430204,8.60,running
1774368725.3387425,8.52,running
1774368725.5127063,7.90,running
1774368725.6798782,8.19,running
1774368725.8470008,8.17,running
1774368726.0144458,8.31,running
1774368726.1851027,8.13,running
1774368726.352149,8.14,running
1774368726.5202045,8.05,running
1774368726.6874108,8.16,running
1774368726.8565493,8.13,running
1774368727.0239813,8.03,running
1774368727.1912482,8.34,running
1774368727.358535,8.19,running
1774368727.525985,8.19,running
1774368727.6933708,8.16,running
1774368727.8607028,8.19,running
1774368728.0280912,8.20,running
1774368728.1974256,8.14,running
1774368728.364454,8.29,running
1774368728.5330663,8.17,running
1774368728.700743,8.11,running
1774368728.868905,8.16,running
1774368729.0367124,8.13,running
1774368729.2046187,8.32,running
1774368729.3720934,8.14,running
1774368729.540977,8.34,running
1774368729.7099216,8.03,running
1774368729.8790247,8.16,running
1774368730.0463567,8.14,running
1774368730.213927,8.07,running
1774368730.3815212,8.25,running
1774368730.5507126,8.16,running
1774368730.7195044,8.10,running
1774368730.8884997,8.14,running
1774368731.0574238,8.16,running
1774368731.2264075,8.03,running
1774368731.3937678,8.17,running
1774368731.5613515,8.25,running
1774368731.728699,8.19,running
1774368731.8963704,8.22,running
1774368732.064107,8.25,running
1774368732.2339199,8.16,running
1774368732.404418,8.25,running
1774368732.5758536,8.14,running
1774368732.7487967,8.25,running
1774368732.9206016,8.11,running
1774368733.0943818,8.20,running
1774368733.2667263,8.16,running
1774368733.435974,8.16,running
1774368733.6063323,8.25,running
1774368733.7783713,8.14,running
1774368733.9514043,8.26,running
1774368734.1262932,8.02,running
1774368734.2965174,8.07,running
1774368734.4662306,8.08,running
1774368734.637643,8.10,running
1774368734.818614,8.11,running
1774368734.9894915,8.07,running
1774368735.1604815,8.17,running
1774368735.3308592,7.90,running
1774368735.5086553,7.87,running
1774368735.6768148,8.19,running
1774368735.8454437,8.19,running
1774368736.0140274,8.29,running
1774368736.184149,8.07,running
1774368736.3542984,8.23,running
1774368736.5229948,8.16,running
1774368736.6921577,8.14,running
1774368736.8611305,8.16,running
1774368737.0299833,8.19,running
1774368737.1985385,8.31,running
1774368737.3671997,8.10,running
1774368737.5362647,8.08,running
1774368737.7066898,8.07,running
1774368737.8769925,8.41,running
1774368738.0472257,8.19,running
1774368738.217695,7.85,running
1774368738.3852398,7.94,running
1774368738.5520837,8.39,running
1774368738.7442296,8.36,running
1774368738.9290872,8.60,running
1774368739.1227624,8.24,running
1774368739.3144438,8.47,running
1774368739.4970667,8.32,running
1774368739.691273,8.44,running
1774368739.8824036,8.41,running
1774368740.0744264,8.32,running
1774368740.267235,8.36,running
1774368740.4502435,8.44,running
1774368740.6422558,8.46,running
1774368740.8255684,8.59,running
1774368741.018264,8.47,running
1774368741.2107074,8.41,running
1774368741.401433,8.43,running
1774368741.586351,8.18,running
1774368741.7783377,8.49,running
1774368741.9609256,7.94,running
1774368742.1299815,7.97,running
1774368742.298721,7.97,running
1774368742.4663644,8.08,running
1774368742.633842,7.93,running
1774368742.8014684,7.96,running
1774368742.9691372,7.97,running
1774368743.1369035,7.97,running
1774368743.3048942,8.00,running
1774368743.4736762,7.97,running
1774368743.6423035,8.17,running
1774368743.8110135,7.96,running
1774368743.980194,8.03,running
1774368744.1492765,7.96,running
1774368744.3182745,7.97,running
1774368744.4875474,8.16,running
1774368744.656544,7.97,running
1774368744.8253024,7.96,running
1774368744.9939525,7.96,running
1774368745.1631186,7.94,running
1774368745.332282,7.96,running
1774368745.5011616,7.99,running
1774368745.6699176,8.05,running
1774368745.8386087,7.99,running
1774368746.007992,8.02,running
1774368746.1771057,8.00,running
1774368746.346095,7.93,running
1774368746.5150156,8.20,running
1774368746.6841996,8.00,running
1774368746.853097,7.99,running
1774368747.0221882,8.63,running
1774368747.20358,8.62,running
1774368747.395569,8.29,running
1774368747.5903566,7.88,running
1774368747.7590907,8.44,running
1774368747.9304993,8.29,running
1774368748.1008081,8.17,running
1774368748.2740953,8.14,running
1774368748.4470892,8.14,running
1774368748.6211815,8.31,running
1774368748.7944067,8.11,running
1774368748.9671874,8.11,running
1774368749.1399379,8.14,running
1774368749.31308,8.11,running
1774368749.5037098,8.68,running
1774368749.7247086,8.64,running
1774368749.9469166,8.65,running
1774368750.1457808,8.64,running
1774368750.3642519,8.61,running
1774368750.5781207,8.65,running
1774368750.7897282,7.93,running
1774368750.9592059,8.10,running
1774368751.1282597,8.02,running
1774368751.2977474,8.11,running
1774368751.4670737,8.11,running
1774368751.6368537,8.08,running
1774368751.805746,8.40,running
1774368751.9836035,8.51,running
1774368752.1872492,8.25,running
1774368752.378538,8.51,running
1774368752.5726438,8.41,running
1774368752.7668529,8.56,running
1774368752.9551234,8.40,running
1774368753.1485066,8.67,running
1774368753.3429778,8.35,running
1774368753.5278966,8.42,running
1774368753.7320087,8.45,running
1774368753.9265957,8.47,running
1774368754.1137109,8.47,running
1774368754.3064682,8.44,running
1774368754.4906557,8.50,running
1774368754.6865191,8.05,running
1774368754.869595,8.47,running
1774368755.0589137,8.42,running
1774368755.2510855,8.53,running
1774368755.4242623,8.51,running
1774368755.615168,8.50,running
1774368755.8108246,8.42,running
1774368756.0024028,8.45,running
1774368756.186036,8.52,running
1774368756.3786457,8.91,running
1774368756.5717425,8.48,running
1774368756.766533,8.07,running
1774368756.958736,8.53,running
1774368757.1545703,8.35,running
1774368757.3510745,8.27,running
1774368757.546586,8.42,running
1774368757.7355998,8.50,running
1774368757.9382775,8.79,running
1774368758.1315644,8.38,running
1774368758.326081,7.94,running
1774368758.4930966,8.11,running
1774368758.6608176,8.16,running
1774368758.8280292,8.19,running
1774368758.9950564,8.13,running
1774368759.1623416,8.16,running
1774368759.329412,8.31,running
1774368759.496748,8.16,running
1774368759.6645644,8.17,running
1774368759.83184,8.14,running
1774368759.9988663,8.10,running
1774368760.1661122,8.25,running
1774368760.333504,8.16,running
1774368760.5009198,8.17,running
1774368760.6683137,8.14,running
1774368760.8356252,8.17,running
1774368761.0029533,8.26,running
1774368761.1703186,8.13,running
1774368761.3376257,8.17,running
1774368761.5050356,8.17,running
1774368761.6733832,8.13,running
1774368761.8404276,8.13,running
1774368762.0075235,8.05,running
1774368762.176717,8.40,running
1774368762.3454137,8.26,running
1774368762.5138361,8.26,running
1774368762.6835341,8.21,running
1774368762.8524547,8.08,running
1774368763.0199203,8.05,running
1774368763.1893501,8.10,running
1774368763.3596377,8.26,running
1774368763.5295677,8.02,running
1774368763.700441,8.05,running
1774368763.8705907,8.05,running
1774368764.0404782,8.00,running
1774368764.208441,8.29,running
1774368764.3768597,8.07,running
1774368764.5466201,8.14,running
1774368764.7152233,8.19,running
1774368764.883767,8.14,running
1774368765.0523422,8.26,running
1774368765.2206335,8.13,running
1774368765.388947,8.00,running
1774368765.5563843,8.44,running
1774368765.7343035,8.36,running
1774368765.9180467,8.44,running
1774368766.1012263,8.41,running
1774368766.2900453,8.47,running
1774368766.4823182,8.44,running
1774368766.674184,8.44,running
1774368766.8662395,8.44,running
1774368767.050273,8.42,running
1774368767.234156,8.49,running
1774368767.4172924,8.54,running
1774368767.6106923,7.96,running
1774368767.7796679,8.20,running
1774368767.9481175,7.97,running
1774368768.1158867,7.97,running
1774368768.283195,7.94,running
1774368768.4509661,7.96,running
1774368768.618335,7.96,running
1774368768.7860491,7.94,running
1774368768.9533617,8.13,running
1774368769.1207297,7.97,running
1774368769.288789,7.93,running
1774368769.4562488,7.97,running
1774368769.6245177,7.91,running
1774368769.793035,8.02,running
1774368769.9613733,7.99,running
1774368770.1295097,8.67,running
1774368770.2988973,8.32,running
1774368770.4902475,8.29,running
1774368770.6619806,8.40,running
1774368770.832337,8.23,running
1774368771.0024161,8.17,running
1774368771.1736765,8.76,running
1774368771.3576314,8.68,running
1774368771.5727623,8.65,running
1774368771.7867749,8.62,running
1774368771.9900796,8.14,running
1774368772.159219,8.22,running
1774368772.3283095,8.11,running
1774368772.4978938,8.61,running
1774368772.6952972,8.11,running
1774368772.8794901,8.45,running
1774368773.0698888,8.41,running
1774368773.2635608,8.57,running
1774368773.4589598,8.49,running
1774368773.6470745,8.56,running
1774368773.8440225,8.48,running
1774368774.0359643,8.74,running
1774368774.2394245,8.53,running
1774368774.4219377,8.42,running
1774368774.6030626,8.60,running
1774368774.7989419,8.99,running
1774368774.9823875,8.57,running
1774368775.170575,8.04,running
1774368775.3666658,8.32,running
1774368775.5553496,8.44,running
1774368775.7429707,8.54,running
1774368775.9435136,8.63,running
1774368776.1348476,8.41,running
1774368776.3305273,8.03,running
1774368776.4998782,8.16,running
1774368776.6687827,8.14,running
1774368776.8367348,8.16,running
1774368777.0046551,8.08,running
1774368777.171913,8.14,running
1774368777.3401175,8.14,running
1774368777.509447,8.13,running
1774368777.678117,8.29,running
1774368777.8471487,8.22,running
1774368778.0162642,8.19,running
1774368778.1840765,8.13,running
1774368778.352362,8.11,running
1774368778.521825,8.34,running
1774368778.690847,8.08,running
1774368778.8584957,8.32,running
1774368779.0260992,8.14,running
1774368779.1939895,8.16,running
1774368779.3616812,8.19,running
1774368779.5299983,8.16,running
1774368779.6990604,8.26,running
1774368779.8680859,8.14,running
1774368780.0365007,8.19,running
1774368780.2054496,8.13,running
1774368780.3737218,8.14,running
1774368780.5426693,8.16,running
1774368780.714317,8.13,running
1774368780.8822587,8.20,running
1774368781.0500588,8.13,running
1774368781.2173731,8.10,running
1774368781.3849247,8.17,running
1774368781.5525527,8.13,running
1774368781.7198899,8.11,running
1774368781.8868926,8.17,running
1774368782.0542676,8.38,running
1774368782.221668,8.19,running
1774368782.3890626,8.22,running
1774368782.5564387,8.14,running
1774368782.7238045,8.19,running
1774368782.8933825,8.25,running
1774368783.0644562,8.23,running
1774368783.2343087,8.26,running
1774368783.4047935,8.14,running
1774368783.5773299,8.17,running
1774368783.74476,8.20,running
1774368783.9129474,8.05,running
1774368784.0815985,8.23,running
1774368784.2519588,8.02,running
1774368784.4220433,8.02,running
1774368784.5921676,8.00,running
1774368784.762476,8.05,running
1774368784.932988,8.03,running
1774368785.103003,8.02,running
1774368785.2728784,8.05,running
1774368785.4422488,8.03,running
1774368785.6124554,8.02,running
1774368785.7821882,8.03,running
1774368785.9522457,7.93,running
1774368786.1200154,8.20,running
1774368786.2882612,8.19,running
1774368786.4564545,8.07,running
1774368786.6281435,8.00,running
1774368786.7977734,8.22,running
1774368786.9667175,8.37,running
1774368787.1352994,8.16,running
1774368787.3043208,8.14,running
1774368787.4730544,8.11,running
1774368787.6417763,8.14,running
1774368787.8106976,8.14,running
1774368787.9794104,8.17,running
1774368788.1481621,8.28,running
1774368788.3182518,8.10,running
1774368788.4885323,7.88,running
1774368788.6560292,8.00,running
1774368788.8228204,8.50,running
1774368789.0057118,8.32,running
1774368789.1943336,8.71,running
1774368789.3777938,8.18,running
1774368789.5611284,8.41,running
1774368789.7541792,8.48,running
1774368789.937514,8.49,running
1774368790.1262863,8.45,running
1774368790.3145654,8.52,running
1774368790.497474,8.41,running
1774368790.6903532,8.41,running
1774368790.8821437,8.48,running
1774368791.0651853,8.44,running
1774368791.2544518,8.50,running
1774368791.4371786,8.48,running
1774368791.6267297,8.50,running
1774368791.811799,8.15,running
1774368791.998393,8.41,running
1774368792.189886,8.08,running
1774368792.3822658,7.91,running
1774368792.5509927,8.00,running
1774368792.7198365,8.00,running
1774368792.8877609,7.93,running
1774368793.0553937,7.94,running
1774368793.2229223,7.91,running
1774368793.3906531,8.05,running
1774368793.5590434,7.97,running
1774368793.7281263,7.97,running
1774368793.8970008,7.93,running
1774368794.0658555,7.99,running
1774368794.2349467,7.97,running
1774368794.403961,7.94,running
1774368794.5727825,8.13,running
1774368794.7414277,7.94,running
1774368794.9103062,7.91,running
1774368795.0793116,7.91,running
1774368795.2480476,7.96,running
1774368795.4168317,8.14,running
1774368795.5854905,7.93,running
1774368795.7543607,8.10,running
1774368795.923229,7.96,running
1774368796.0922394,7.94,running
1774368796.2610564,7.97,running
1774368796.4296165,7.97,running
1774368796.5983186,8.17,running
1774368796.7670894,7.93,running
1774368796.9361436,7.96,running
1774368797.105266,7.96,running
1774368797.274365,7.94,running
1774368797.443178,8.69,running
1774368797.613776,8.71,running
1774368797.8113332,8.31,running
1774368798.003761,7.97,running
1774368798.1904914,8.26,running
1774368798.3620226,8.41,running
1774368798.5323987,8.17,running
1774368798.7051034,8.14,running
1774368798.8767543,8.10,running
1774368799.0490398,8.17,running
1774368799.2224655,8.07,running
1774368799.3955493,8.19,running
1774368799.5686193,8.19,running
1774368799.741554,8.13,running
1774368799.9141307,8.11,running
1774368800.0864928,8.64,running
1774368800.3096094,8.70,running
1774368800.5259945,8.68,running
1774368800.7498453,8.65,running
1774368800.9626474,8.67,running
1774368801.1892796,8.51,running
1774368801.383506,7.93,running
1774368801.568177,8.25,running
1774368801.7392266,8.37,running
1774368801.9094286,8.23,running
1774368802.0780334,8.16,running
1774368802.2465737,8.23,running
1774368802.4158175,7.93,running
1774368802.5888803,8.61,running
1774368802.7824361,8.97,running
1774368802.9616928,8.62,running
1774368803.1544266,8.48,running
1774368803.3389823,8.61,running
1774368803.540012,8.54,running
1774368803.7264473,8.64,running
1774368803.9233487,8.36,running
1774368804.1111495,8.56,running
1774368804.3030517,8.48,running
1774368804.4907434,8.49,running
1774368804.6687837,8.53,running
1774368804.8582199,8.11,running
1774368805.0503168,8.59,running
1774368805.2463384,8.45,running
1774368805.4301891,8.68,running
1774368805.6246371,8.57,running
1774368805.810207,8.50,running
1774368805.9804094,8.53,running
1774368806.1706285,8.07,running
1774368806.3635883,8.62,running
1774368806.555272,8.20,running
1774368806.7517104,8.63,running
1774368806.950944,8.42,running
1774368807.143001,8.47,running
1774368807.335742,8.41,running
1774368807.5315995,8.29,running
1774368807.7271998,8.80,running
1774368807.92006,8.26,running
1774368808.1148424,8.58,running
1774368808.3071866,8.46,running
1774368808.511428,8.53,running
1774368808.7026796,8.57,running
1774368808.894827,7.97,running
1774368809.0638597,8.00,running
1774368809.2333176,8.26,running
1774368809.4002743,8.07,running
1774368809.567541,8.19,running
1774368809.7347844,8.17,running
1774368809.9019039,8.16,running
1774368810.0692463,8.14,running
1774368810.2363548,8.16,running
1774368810.4038382,8.23,running
1774368810.5711563,8.10,running
1774368810.7385566,8.14,running
1774368810.9060113,8.13,running
1774368811.0733461,8.14,running
1774368811.2425144,8.19,running
1774368811.409917,8.16,running
1774368811.5773232,8.25,running
1774368811.7451842,8.11,running
1774368811.9128952,8.19,running
1774368812.0805674,8.16,running
1774368812.2489054,8.16,running
1774368812.4180193,8.19,running
1774368812.5865927,8.11,running
1774368812.755356,8.31,running
1774368812.9231322,8.17,running
1774368813.0909874,8.31,running
1774368813.2599075,8.25,running
1774368813.4296658,8.10,running
1774368813.598717,8.20,running
1774368813.767039,8.10,running
1774368813.9389017,8.14,running
1774368814.1089532,8.05,running
1774368814.2817495,8.02,running
1774368814.4518921,8.03,running
1774368814.622199,8.10,running
1774368814.7922173,8.10,running
1774368814.960026,8.14,running
1774368815.1289456,8.02,running
1774368815.297795,8.19,running
1774368815.4667766,8.13,running
1774368815.635159,8.25,running
1774368815.8035946,8.14,running
1774368815.9721627,8.16,running
1774368816.1407306,8.20,running
1774368816.3090694,7.85,running
1774368816.475835,8.43,running
1774368816.6435065,8.36,running
1774368816.825359,8.47,running
1774368817.0184562,8.43,running
1774368817.2026823,8.40,running
1774368817.3945935,8.34,running
1774368817.586921,8.40,running
1774368817.778619,8.50,running
1774368817.9706037,8.46,running
1774368818.1546624,8.47,running
1774368818.342519,8.51,running
1774368818.5343988,8.02,running
1774368818.726132,8.03,running
1774368818.8944433,8.16,running
1774368819.0626767,7.93,running
1774368819.2299874,7.99,running
1774368819.3970985,7.94,running
1774368819.5642965,7.91,running
1774368819.7317848,7.94,running
1774368819.8991797,7.93,running
1774368820.0664916,8.13,running
1774368820.2340286,7.99,running
1774368820.4017477,7.99,running
1774368820.573505,8.02,running
1774368820.742043,7.97,running
1774368820.9110663,7.96,running
1774368821.079426,7.96,running
1774368821.2475626,8.17,running
1774368821.4157813,7.96,running
1774368821.5843341,7.99,running
1774368821.7525866,8.67,running
1774368821.9473367,8.28,running
1774368822.117134,8.25,running
1774368822.288641,8.27,running
1774368822.4585857,8.16,running
1774368822.6294947,8.17,running
1774368822.8036652,8.61,running
1774368823.0207202,8.68,running
1774368823.2353425,8.65,running
1774368823.447359,8.49,running
1774368823.649785,8.13,running
1774368823.8199403,8.08,running
1774368823.9902751,8.19,running
1774368824.1603181,8.64,running
1774368824.3330066,8.35,running
1774368824.5246115,8.61,running
1774368824.7152627,8.36,running
1774368824.9064403,8.50,running
1774368825.0776622,8.38,running
1774368825.2666035,8.12,running
1774368825.46335,8.57,running
1774368825.652304,8.43,running
1774368825.8477747,8.48,running
1774368826.036622,8.81,running
1774368826.227512,8.57,running
1774368826.4236462,8.56,running
1774368826.6153631,8.51,running
1774368826.811768,8.53,running
1774368827.0030253,8.54,running
1774368827.17748,8.57,running
1774368827.3632627,8.55,running
1774368827.560097,8.54,running
1774368827.75036,8.33,running
1774368827.9401178,8.11,running
1774368828.1197002,8.13,running
1774368828.2884793,8.32,running
1774368828.4573169,8.14,running
1774368828.6252027,8.05,running
1774368828.7939768,8.19,running
1774368828.9616237,8.16,running
1774368829.1308892,8.26,running
1774368829.2998857,8.17,running
1774368829.468693,8.37,running
1774368829.6370597,8.03,running
1774368829.8054917,8.19,running
1774368829.9729655,8.20,running
1774368830.1399395,8.16,running
1774368830.3073013,8.19,running
1774368830.4747176,8.14,running
1774368830.643665,8.19,running
1774368830.8128057,8.16,running
1774368830.9810402,8.17,running
1774368831.1484587,8.14,running
1774368831.31782,8.17,running
1774368831.4849694,8.32,running
1774368831.6523068,8.08,running
1774368831.8195052,8.22,running
1774368831.9867427,8.14,running
1774368832.154704,8.17,running
1774368832.3222709,8.16,running
1774368832.4912467,8.14,running
1774368832.6584911,8.22,running
1774368832.826642,8.17,running
1774368832.9939933,8.23,running
1774368833.1612244,8.22,running
1774368833.3286972,8.19,running
1774368833.4960191,8.19,running
1774368833.663427,8.10,running
1774368833.8307528,8.25,running
1774368833.9980319,8.17,running
1774368834.1652405,8.13,running
1774368834.3326368,8.19,running
1774368834.5003302,8.14,running
1774368834.6680107,8.22,running
1774368834.835487,8.22,running
1774368835.0032494,8.16,running
1774368835.1708024,8.10,running
1774368835.3388638,8.25,running
1774368835.5083892,8.34,running
1774368835.6778748,8.14,running
1774368835.849341,8.14,running
1774368836.0214586,8.14,running
1774368836.193378,8.16,running
1774368836.3649156,8.16,running
1774368836.533835,8.20,running
1774368836.7038932,8.35,running
1774368836.874672,8.00,running
1774368837.0455525,8.03,running
1774368837.219975,8.16,running
1774368837.3916984,8.19,running
1774368837.5639923,8.19,running
1774368837.735169,8.02,running
1774368837.9076862,8.25,running
1774368838.0793834,8.03,running
1774368838.249586,8.05,running
1774368838.4203305,8.14,running
1774368838.588966,8.11,running
1774368838.7629335,8.02,running
1774368838.93243,8.03,running
1774368839.101952,8.02,running
1774368839.2719395,7.91,running
1774368839.4402826,8.17,running
1774368839.609158,8.16,running
1774368839.7772546,8.17,running
1774368839.946112,8.22,running
1774368840.1160324,8.02,running
1774368840.2862132,8.13,running
1774368840.454651,8.14,running
1774368840.623036,8.17,running
1774368840.7915156,8.34,running
1774368840.959838,8.25,running
1774368841.1284409,8.19,running
1774368841.296847,8.17,running
1774368841.464953,8.26,running
1774368841.6334102,8.19,running
1774368841.8016582,8.26,running
1774368841.9699135,8.29,running
1774368842.1383116,7.88,running
1774368842.3051414,7.87,running
1774368842.483538,8.48,running
1774368842.6742194,8.32,running
1774368842.865624,8.46,running
1774368843.0544302,8.20,running
1774368843.2460773,8.57,running
1774368843.4342513,8.45,running
1774368843.6220593,8.58,running
1774368843.8150144,8.51,running
1774368844.006214,8.55,running
1774368844.199093,8.54,running
1774368844.3818264,8.43,running
1774368844.5741844,8.54,running
1774368844.762636,8.48,running
1774368844.9458435,8.47,running
1774368845.1350315,8.41,running
1774368845.3299663,8.44,running
1774368845.519002,8.41,running
1774368845.7059045,8.47,running
1774368845.8950276,8.44,running
1774368846.0859337,8.38,running
1774368846.274916,8.41,running
1774368846.4659579,7.99,running
1774368846.6345153,8.14,running
1774368846.8032022,7.94,running
1774368846.9712603,7.96,running
1774368847.1391075,8.00,running
1774368847.3069923,7.94,running
1774368847.4748185,7.96,running
1774368847.6426642,7.97,running
1774368847.8108249,8.17,running
1774368847.9795766,7.99,running
1774368848.1485949,8.00,running
1774368848.3174713,7.97,running
1774368848.4859834,8.00,running
1774368848.654806,8.00,running
1774368848.8233926,7.97,running
1774368848.9921842,8.19,running
1774368849.16184,8.03,running
1774368849.3315353,7.96,running
1774368849.501069,7.96,running
1774368849.6702332,7.97,running
1774368849.8393834,8.19,running
1774368850.0085955,7.97,running
1774368850.1778178,8.00,running
1774368850.346983,7.93,running
1774368850.5161061,7.97,running
1774368850.6856,7.94,running
1774368850.8545537,7.94,running
1774368851.0236545,8.14,running
1774368851.1927788,8.67,running
1774368851.3915854,8.65,running
1774368851.5858076,7.96,running
1774368851.7700248,8.17,running
1774368851.939146,8.41,running
1774368852.1092885,8.28,running
1774368852.2792642,8.20,running
1774368852.449788,8.14,running
1774368852.6225836,8.13,running
1774368852.7955518,8.29,running
1774368852.9670734,8.19,running
1774368853.1398737,8.29,running
1774368853.3129735,8.14,running
1774368853.4858315,8.19,running
1774368853.6592133,8.23,running
1774368853.835694,8.65,running
1774368854.0568283,8.67,running
1774368854.2692297,8.64,running
1774368854.4862745,8.67,running
1774368854.701026,8.64,running
1774368854.9099598,8.64,running
1774368855.117931,8.57,running
1774368855.3209908,8.07,running
1774368855.4917583,8.10,running
1774368855.6610985,8.25,running
1774368855.8306143,8.16,running
1774368855.9994018,8.05,running
1774368856.169128,8.14,running
1774368856.3386073,8.16,running
1774368856.5087657,8.35,running
1774368856.6790736,8.22,running
1774368856.8525803,8.48,running
1774368857.042408,8.48,running
1774368857.2219446,8.57,running
1774368857.414782,8.50,running
1774368857.591106,8.51,running
1774368857.7870102,8.10,running
1774368857.9693902,8.55,running
1774368858.16368,8.42,running
1774368858.3551147,8.48,running
1774368858.5435746,8.85,running
1774368858.735257,8.50,running
1774368858.9326916,8.41,running
1774368859.1244683,8.61,running
1774368859.3189538,8.34,running
1774368859.5117683,8.51,running
1774368859.707473,8.44,running
1774368859.898816,8.48,running
1774368860.078137,8.38,running
1774368860.2702157,8.72,running
1774368860.4642045,8.56,running
1774368860.6586604,8.15,running
1774368860.8558257,8.39,running
1774368861.0509114,8.42,running
1774368861.2348,8.54,running
1774368861.4272683,8.79,running
1774368861.6190124,8.51,running
1774368861.80947,8.59,running
1774368862.0023792,8.57,running
1774368862.1991189,8.35,running
1774368862.3904846,8.44,running
1774368862.5700037,8.59,running
1774368862.7588286,8.84,running
1774368862.9512963,7.96,running
1774368863.127087,8.13,running
1774368863.2952147,8.05,running
1774368863.4629126,8.19,running
1774368863.632125,8.22,running
1774368863.8014503,8.13,running
1774368863.96942,8.11,running
1774368864.1385844,8.03,running
1774368864.3074534,8.13,running
1774368864.476297,8.13,running
1774368864.6453667,8.37,running
1774368864.8128881,8.19,running
1774368864.9817073,8.14,running
1774368865.1506076,8.11,running
1774368865.3181367,8.19,running
1774368865.4874973,8.14,running
1774368865.6565595,8.16,running
1774368865.8251925,8.35,running
1774368865.9937341,8.07,running
1774368866.1617503,8.16,running
1774368866.329952,8.10,running
1774368866.4991603,8.13,running
1774368866.668135,8.11,running
1774368866.8354127,8.17,running
1774368867.0031917,8.26,running
1774368867.1715326,8.23,running
1774368867.3431363,8.14,running
1774368867.5165215,8.11,running
1774368867.6894352,8.11,running
1774368867.8577409,8.07,running
1774368868.0283108,8.00,running
1774368868.199589,8.22,running
1774368868.3698182,8.03,running
1774368868.5426445,8.05,running
1774368868.7146523,7.99,running
1774368868.885244,7.82,running
1774368869.055295,7.94,running
1774368869.2226899,8.10,running
1774368869.3911748,8.20,running
1774368869.5613198,8.14,running
1774368869.7308114,8.17,running
1774368869.8997698,8.16,running
1774368870.0686967,8.11,running
1774368870.2383566,8.10,running
1774368870.4081566,8.11,running
1774368870.5778184,8.29,running
1774368870.750724,7.85,running
1774368870.9179907,8.48,running
1774368871.1102715,8.40,running
1774368871.3026977,8.54,running
1774368871.490296,8.38,running
1774368871.678483,8.38,running
1774368871.870382,8.36,running
1774368872.0578134,8.44,running
1774368872.242474,8.46,running
1774368872.4345744,8.35,running
1774368872.6269433,8.33,running
1774368872.8188844,8.29,running
1774368873.010685,7.93,running
1774368873.1792462,7.91,running
1774368873.34804,8.05,running
1774368873.5156326,7.91,running
1774368873.6834197,7.90,running
1774368873.8511329,7.91,running
1774368874.018668,7.91,running
1774368874.1862814,7.96,running
1774368874.3539698,7.96,running
1774368874.5218709,8.13,running
1774368874.6895611,7.99,running
1774368874.8571591,8.05,running
