timestamp,power_watts,phase
1774367095.642707,8.17,running
1774367095.8100119,8.20,running
1774367095.9772093,8.17,running
1774367096.1444805,8.40,running
1774367096.3115764,8.08,running
1774367096.478627,8.10,running
1774367096.646032,8.19,running
1774367096.813376,8.19,running
1774367096.9805973,8.17,running
1774367097.1478953,8.16,running
1774367097.3147027,8.34,running
1774367097.4819787,8.16,running
1774367097.6495278,8.19,running
1774367097.8170025,8.16,running
1774367097.9847524,8.19,running
1774367098.1527882,8.14,running
1774367098.3200707,8.13,running
1774367098.487999,8.35,running
1774367098.6555371,8.14,running
1774367098.8250134,8.14,running
1774367098.9941647,8.17,running
1774367099.1612203,8.17,running
1774367099.3297355,8.28,running
1774367099.4993865,8.20,running
1774367099.6709938,8.37,running
1774367099.8402107,8.16,running
1774367100.010746,8.02,running
1774367100.1815226,8.02,running
1774367100.3517542,8.05,running
1774367100.5216274,8.05,running
1774367100.6923559,8.00,running
1774367100.862132,8.10,running
1774367101.0317798,8.08,running
1774367101.2019765,8.19,running
1774367101.3755746,8.17,running
1774367101.548732,8.10,running
1774367101.7208083,8.37,running
1774367101.895235,8.07,running
1774367102.0636084,8.02,running
1774367102.2317631,8.02,running
1774367102.3996718,8.03,running
1774367102.5696151,8.23,running
1774367102.7376015,8.11,running
1774367102.9054787,8.17,running
1774367103.0738347,8.16,running
1774367103.244604,8.07,running
1774367103.4152508,8.20,running
1774367103.5866847,8.16,running
1774367103.7554739,8.11,running
1774367103.9233184,8.08,running
1774367104.0934262,8.16,running
1774367104.2639768,8.08,running
1774367104.4347136,8.36,running
1774367104.6164489,8.38,running
1774367104.8103583,7.96,running
1774367104.9781132,8.04,running
1774367105.1824756,8.39,running
1774367105.3701463,8.16,running
1774367105.5558088,7.87,running
1774367105.7217665,7.91,running
1774367105.888107,7.88,running
1774367106.054888,7.90,running
1774367106.221286,7.93,running
1774367106.3879087,7.87,running
1774367106.553967,7.90,running
1774367106.7203588,7.93,running
1774367106.8865006,7.90,running
1774367107.052815,7.88,running
1774367107.2193558,7.93,running
1774367107.395596,8.39,running
1774367107.5874207,8.42,running
1774367107.7784207,8.32,running
1774367107.9704282,7.97,running
1774367108.1377316,8.17,running
1774367108.3338969,8.41,running
1774367108.5227373,8.25,running
1774367108.714407,7.93,running
1774367108.8827164,8.49,running
1774367109.0659568,8.11,running
1774367109.2661326,8.38,running
1774367109.4584472,8.38,running
1774367109.6417687,7.90,running
1774367109.8295631,7.88,running
1774367109.9960535,7.93,running
1774367110.1621823,7.91,running
1774367110.3285003,7.91,running
1774367110.4952016,7.85,running
1774367110.6614983,7.90,running
1774367110.8280535,7.91,running
1774367110.994119,7.87,running
1774367111.160698,7.90,running
1774367111.3268542,7.96,running
1774367111.4932375,7.88,running
1774367111.659999,7.90,running
1774367111.8262677,7.90,running
1774367111.9928405,7.88,running
1774367112.1590836,8.63,running
1774367112.3607945,8.10,running
1774367112.5468686,8.38,running
1774367112.7386572,8.14,running
1774367112.929893,7.94,running
1774367113.097264,8.57,running
1774367113.2948937,8.40,running
1774367113.4865203,8.26,running
1774367113.6691763,7.94,running
1774367113.8380992,8.18,running
1774367114.0576668,8.44,running
1774367114.2426553,8.22,running
1774367114.4339774,7.90,running
1774367114.6018844,7.88,running
1774367114.7699704,7.90,running
1774367114.936957,7.88,running
1774367115.1048615,7.87,running
1774367115.2728393,7.90,running
1774367115.439427,8.00,running
1774367115.606115,7.90,running
1774367115.7727327,8.71,running
1774367115.962022,8.32,running
1774367116.1298323,8.39,running
1774367116.3228905,7.94,running
1774367116.492024,8.33,running
1774367116.6984577,8.07,running
1774367116.8685966,8.48,running
1774367117.054612,8.52,running
1774367117.2401633,8.57,running
1774367117.4257352,8.14,running
1774367117.6208274,8.57,running
1774367117.8147402,8.36,running
1774367118.0114076,8.64,running
1774367118.1985724,8.59,running
1774367118.3862727,8.57,running
1774367118.5763342,8.61,running
1774367118.7631366,8.64,running
1774367118.9559343,8.50,running
1774367119.143186,8.54,running
1774367119.3141186,8.59,running
1774367119.5026102,8.75,running
1774367119.6947544,8.62,running
1774367119.8866956,8.70,running
1774367120.0836957,8.54,running
1774367120.279152,9.02,running
1774367120.4753342,8.07,running
1774367120.6461322,8.19,running
1774367120.8144858,8.22,running
1774367120.9833517,8.20,running
1774367121.1511834,8.37,running
1774367121.3200767,8.20,running
1774367121.4891813,8.26,running
1774367121.6580641,8.21,running
1774367121.8256104,8.25,running
1774367121.993367,8.13,running
1774367122.1608202,8.20,running
1774367122.3296294,8.29,running
1774367122.4975963,8.02,running
1774367122.6668553,8.26,running
1774367122.8343222,8.13,running
1774367123.011195,8.16,running
1774367123.1800458,8.14,running
1774367123.3480887,8.13,running
1774367123.517665,8.08,running
1774367123.6848319,8.19,running
1774367123.853982,8.25,running
1774367124.0224345,8.08,running
1774367124.1909618,8.26,running
1774367124.3599272,8.17,running
1774367124.529432,8.17,running
1774367124.6979911,8.14,running
1774367124.8668423,8.17,running
1774367125.0343852,8.16,running
1774367125.2018623,8.17,running
1774367125.370594,8.37,running
1774367125.539317,8.14,running
1774367125.7070448,8.19,running
1774367125.8746233,8.19,running
1774367126.0431135,8.19,running
1774367126.21244,8.25,running
1774367126.38141,8.17,running
1774367126.55012,8.31,running
1774367126.7181792,8.02,running
1774367126.8846028,8.29,running
1774367127.0552995,8.15,running
1774367127.2239194,8.13,running
1774367127.3992703,8.11,running
1774367127.5733325,8.08,running
1774367127.7433648,8.29,running
1774367127.9135902,8.13,running
1774367128.0835793,8.13,running
1774367128.2540789,8.19,running
1774367128.4234853,8.17,running
1774367128.5916812,8.20,running
1774367128.7602556,8.16,running
1774367128.9280055,8.08,running
1774367129.0970685,8.08,running
1774367129.2658327,7.99,running
1774367129.435166,8.20,running
1774367129.6048527,8.00,running
1774367129.7796175,8.23,running
1774367129.9490917,8.02,running
1774367130.1205738,7.91,running
1774367130.292482,8.03,running
1774367130.4626472,8.05,running
1774367130.633216,8.11,running
1774367130.8031945,7.91,running
1774367130.9712973,8.31,running
1774367131.1445327,8.13,running
1774367131.317462,8.14,running
1774367131.4901369,8.17,running
1774367131.6625996,8.10,running
1774367131.8351574,8.29,running
1774367132.007362,8.11,running
1774367132.1786156,8.11,running
1774367132.350552,8.14,running
1774367132.525467,8.03,running
1774367132.697759,8.19,running
1774367132.8658957,8.05,running
1774367133.0343366,8.00,running
1774367133.2026758,7.99,running
1774367133.3710234,8.00,running
1774367133.5393336,8.08,running
1774367133.7075975,8.07,running
1774367133.875776,8.37,running
1774367134.0474687,8.14,running
1774367134.2186067,8.13,running
1774367134.3904161,8.16,running
1774367134.5615299,8.22,running
1774367134.7306607,8.26,running
1774367134.8992064,8.10,running
1774367135.0698526,8.22,running
1774367135.2419689,8.16,running
1774367135.4117243,8.23,running
1774367135.580364,8.11,running
1774367135.748464,8.16,running
1774367135.9190075,8.29,running
1774367136.0890172,8.22,running
1774367136.257283,8.10,running
1774367136.4253,8.07,running
1774367136.5961728,8.16,running
1774367136.7669718,8.11,running
1774367136.9377608,8.36,running
1774367137.1308749,7.97,running
1774367137.3223572,8.18,running
1774367137.523188,8.29,running
1774367137.7144709,7.87,running
1774367137.8973846,7.91,running
1774367138.06332,7.87,running
1774367138.2298403,7.93,running
1774367138.3957129,7.93,running
1774367138.562014,7.88,running
1774367138.727944,8.07,running
1774367138.8941634,7.85,running
1774367139.0607185,7.91,running
1774367139.226822,7.90,running
1774367139.3932164,7.88,running
1774367139.559004,7.90,running
1774367139.7251692,8.61,running
1774367139.8928473,8.37,running
1774367140.0823195,8.24,running
1774367140.2658367,8.62,running
1774367140.452288,8.41,running
1774367140.646544,8.38,running
1774367140.8291464,8.00,running
1774367140.9961529,8.08,running
1774367141.163341,8.67,running
1774367141.370096,8.33,running
1774367141.5651062,8.47,running
1774367141.7543926,8.29,running
1774367141.9417026,7.93,running
1774367142.1203384,8.05,running
1774367142.2865543,7.93,running
1774367142.4531374,7.93,running
1774367142.6192074,7.88,running
1774367142.7856584,7.93,running
1774367142.951606,8.03,running
1774367143.117873,7.90,running
1774367143.2840474,8.05,running
1774367143.4504967,7.90,running
1774367143.6171975,7.88,running
1774367143.7835066,7.88,running
1774367143.9500434,7.87,running
1774367144.1163511,7.93,running
1774367144.2828774,7.91,running
1774367144.4492013,8.03,running
1774367144.6156561,8.61,running
1774367144.8011165,8.47,running
1774367145.0073464,8.39,running
1774367145.1983097,8.38,running
1774367145.386492,7.93,running
1774367145.5548265,7.99,running
1774367145.732372,8.48,running
1774367145.9503114,8.37,running
1774367146.1426733,8.25,running
1774367146.3341672,7.96,running
1774367146.5025754,8.62,running
1774367146.695862,8.14,running
1774367146.8822584,8.23,running
1774367147.0700922,8.41,running
1774367147.258469,7.91,running
1774367147.4260993,7.88,running
1774367147.5940323,7.90,running
1774367147.7615662,8.08,running
1774367147.9282694,7.94,running
1774367148.094929,7.94,running
1774367148.261561,7.88,running
1774367148.4284127,7.91,running
1774367148.5952353,7.90,running
1774367148.7619116,7.93,running
1774367148.9283385,7.96,running
1774367149.0949788,7.91,running
1774367149.2616134,7.88,running
1774367149.4282334,8.64,running
1774367149.609277,8.44,running
1774367149.8272338,8.40,running
1774367150.0302196,8.29,running
1774367150.222397,7.97,running
1774367150.3998013,8.61,running
1774367150.5693033,8.18,running
1774367150.7725267,8.47,running
1774367150.9661965,8.02,running
1774367151.1582892,8.00,running
1774367151.3269012,8.67,running
1774367151.5436406,8.46,running
1774367151.7174833,8.40,running
1774367151.9065142,8.46,running
1774367152.089213,7.90,running
1774367152.25685,8.10,running
1774367152.4242473,7.91,running
1774367152.591874,7.88,running
1774367152.7582448,7.99,running
1774367152.924594,7.91,running
1774367153.091209,7.87,running
1774367153.257522,7.91,running
1774367153.424167,7.91,running
1774367153.5903785,7.99,running
1774367153.7567809,7.90,running
1774367153.9230628,8.03,running
1774367154.0893865,7.90,running
1774367154.2561731,7.85,running
1774367154.4225016,7.91,running
1774367154.5898898,7.96,running
1774367154.7561853,7.91,running
1774367154.9227004,7.91,running
1774367155.089071,8.33,running
1774367155.2835085,8.41,running
1774367155.478656,8.29,running
1774367155.6620345,8.29,running
1774367155.844977,7.99,running
1774367156.0118904,8.73,running
1774367156.1800816,8.45,running
1774367156.3847737,8.44,running
1774367156.5746574,8.02,running
1774367156.7475967,8.52,running
1774367156.9419453,8.40,running
1774367157.1301486,7.90,running
1774367157.3072126,7.97,running
1774367157.473731,7.93,running
1774367157.6397681,8.10,running
1774367157.8061187,7.93,running
1774367157.9727664,7.93,running
1774367158.139076,7.99,running
1774367158.3057523,7.97,running
1774367158.4718919,7.91,running
1774367158.6383784,8.42,running
1774367158.8544016,8.24,running
1774367159.0465415,7.99,running
1774367159.2140725,8.08,running
1774367159.40797,8.31,running
1774367159.578179,7.93,running
1774367159.7466342,8.57,running
1774367159.918168,8.48,running
1774367160.111865,8.47,running
1774367160.3036518,8.77,running
1774367160.4958484,8.51,running
1774367160.69172,8.39,running
1774367160.884425,8.68,running
1774367161.0891402,8.61,running
1774367161.2789402,8.55,running
1774367161.4507005,8.58,running
1774367161.6386566,8.17,running
1774367161.8311014,8.61,running
1774367162.0183697,8.44,running
1774367162.20244,8.52,running
1774367162.3952963,8.61,running
1774367162.5866165,8.71,running
1774367162.7800815,8.44,running
1774367162.9673038,8.61,running
1774367163.1633685,8.48,running
1774367163.3467362,8.57,running
1774367163.5338497,8.41,running
1774367163.7269485,8.49,running
1774367163.897506,8.61,running
1774367164.086142,8.26,running
1774367164.2721915,8.53,running
1774367164.4750118,8.11,running
1774367164.6718626,8.56,running
1774367164.866792,8.09,running
1774367165.0644443,8.57,running
1774367165.2509718,8.34,running
1774367165.4411883,8.61,running
1774367165.6354785,8.48,running
1774367165.8274193,7.96,running
1774367166.0226612,7.91,running
1774367166.192146,8.16,running
1774367166.3601797,8.19,running
1774367166.527671,8.08,running
1774367166.6960425,8.32,running
1774367166.8650339,8.22,running
1774367167.0340805,8.28,running
1774367167.202831,8.17,running
1774367167.3703918,8.14,running
1774367167.537843,8.20,running
1774367167.705572,8.17,running
1774367167.8729162,8.20,running
1774367168.04049,8.17,running
1774367168.2080395,8.35,running
1774367168.37534,8.07,running
1774367168.543373,8.16,running
1774367168.7121317,8.22,running
1774367168.881018,8.23,running
1774367169.0500076,8.22,running
1774367169.2172816,8.20,running
1774367169.3844917,8.29,running
1774367169.55205,8.20,running
1774367169.7196398,8.20,running
1774367169.8888252,8.20,running
1774367170.057816,8.32,running
1774367170.2281346,8.20,running
1774367170.402061,8.17,running
1774367170.5749016,8.32,running
1774367170.747378,8.20,running
1774367170.9155462,8.23,running
1774367171.0853968,8.11,running
1774367171.2557807,8.11,running
1774367171.4260316,8.14,running
1774367171.5961733,8.19,running
1774367171.7662299,8.34,running
1774367171.936198,7.94,running
1774367172.10386,8.28,running
1774367172.2730298,8.17,running
1774367172.4444442,8.03,running
1774367172.616889,8.17,running
1774367172.7887669,8.22,running
1774367172.9599316,8.28,running
1774367173.1346307,8.05,running
1774367173.3025675,8.08,running
1774367173.470586,8.17,running
1774367173.638422,8.03,running
1774367173.8061914,8.16,running
1774367173.9741933,8.11,running
1774367174.1421072,8.17,running
1774367174.3126125,8.10,running
1774367174.4831288,8.16,running
1774367174.653818,8.38,running
1774367174.8222187,8.19,running
1774367174.9902747,8.10,running
1774367175.1605666,8.14,running
1774367175.3311749,8.19,running
1774367175.5027242,8.26,running
1774367175.6718175,7.99,running
1774367175.8406293,8.44,running
1774367176.0301492,8.03,running
1774367176.2200475,8.56,running
1774367176.411997,8.41,running
1774367176.6022797,8.29,running
1774367176.7941208,7.93,running
1774367176.960527,7.96,running
1774367177.12641,7.91,running
1774367177.2927063,7.91,running
1774367177.4584897,8.07,running
1774367177.6246123,7.90,running
1774367177.7909184,7.91,running
1774367177.957076,7.87,running
1774367178.1237373,7.84,running
1774367178.2899015,7.88,running
1774367178.4564552,7.91,running
1774367178.6225474,8.05,running
1774367178.7889357,7.88,running
1774367178.9552195,7.90,running
1774367179.121365,8.61,running
1774367179.310773,7.91,running
1774367179.5062256,8.28,running
1774367179.6898427,8.00,running
1774367179.871805,8.44,running
1774367180.0765195,8.41,running
1774367180.2708774,8.36,running
1774367180.4621534,7.99,running
1774367180.6306345,8.76,running
1774367180.8132882,7.86,running
1774367181.0023267,8.42,running
1774367181.1942062,8.46,running
1774367181.3771899,7.91,running
1774367181.5577857,8.00,running
1774367181.7256527,7.85,running
1774367181.8930106,8.05,running
1774367182.0595279,7.91,running
1774367182.2262912,7.88,running
1774367182.3929157,7.93,running
1774367182.5598195,7.90,running
1774367182.726209,7.93,running
1774367182.8929179,7.97,running
1774367183.0592155,8.10,running
1774367183.225738,7.94,running
1774367183.3918989,7.96,running
1774367183.558196,7.93,running
1774367183.7247958,8.32,running
1774367183.892597,8.54,running
1774367184.1108613,8.45,running
1774367184.2934344,8.47,running
1774367184.4784236,8.03,running
1774367184.6453786,7.96,running
1774367184.8122241,8.73,running
1774367185.0049288,8.41,running
1774367185.1942277,8.26,running
1774367185.3859482,8.54,running
1774367185.564614,8.38,running
1774367185.745857,8.40,running
1774367185.9341908,7.91,running
1774367186.1167953,7.94,running
1774367186.2836063,7.94,running
1774367186.4508612,8.64,running
1774367186.6399834,8.33,running
1774367186.8071916,8.36,running
1774367186.9986122,8.14,running
1774367187.1676679,8.18,running
1774367187.3633006,7.88,running
1774367187.5330205,8.68,running
1774367187.7272644,8.42,running
1774367187.9232447,8.64,running
1774367188.1193013,8.51,running
1774367188.3074844,8.51,running
1774367188.499937,8.52,running
1774367188.6960063,8.63,running
1774367188.8906882,8.45,running
1774367189.082957,8.61,running
1774367189.2721732,8.50,running
1774367189.4624734,8.47,running
1774367189.649483,8.56,running
1774367189.8387306,8.52,running
1774367190.0213861,8.56,running
1774367190.2148948,8.12,running
1774367190.4066398,8.59,running
1774367190.590118,8.47,running
1774367190.782009,8.70,running
1774367190.9713185,8.70,running
1774367191.1586738,8.41,running
1774367191.3499324,8.00,running
1774367191.5185182,8.26,running
1774367191.6859806,8.07,running
1774367191.8551621,8.20,running
1774367192.0240958,8.17,running
1774367192.1922,8.16,running
1774367192.360482,8.17,running
1774367192.5292935,8.19,running
1774367192.6976094,8.08,running
1774367192.8665876,8.13,running
1774367193.0353427,8.35,running
1774367193.2032366,8.17,running
1774367193.3709764,8.16,running
1774367193.5389588,8.14,running
1774367193.706233,8.14,running
1774367193.8753607,8.16,running
1774367194.042864,8.13,running
1774367194.2103267,8.35,running
1774367194.3775587,8.17,running
1774367194.544915,8.20,running
1774367194.7122529,8.13,running
1774367194.8814116,8.13,running
1774367195.0487711,8.10,running
1774367195.216307,8.13,running
1774367195.3849115,8.14,running
1774367195.5530767,8.10,running
1774367195.7229376,8.23,running
1774367195.8948748,8.10,running
1774367196.0659428,8.13,running
1774367196.2333968,8.03,running
1774367196.4037912,8.07,running
1774367196.5743878,8.17,running
1774367196.744641,8.07,running
1774367196.91448,8.38,running
1774367197.0862365,8.07,running
1774367197.2562847,7.85,running
1774367197.4244275,8.22,running
1774367197.5977025,8.11,running
1774367197.769274,8.26,running
1774367197.9412313,8.13,running
1774367198.1138594,8.22,running
1774367198.2887263,8.10,running
1774367198.4567685,8.02,running
1774367198.624629,8.16,running
1774367198.792675,8.07,running
1774367198.9609544,8.02,running
1774367199.1291533,8.08,running
1774367199.2974348,8.20,running
1774367199.4654703,8.14,running
1774367199.6333747,8.08,running
1774367199.8009973,8.32,running
1774367199.969137,8.10,running
1774367200.1376038,8.13,running
1774367200.306148,8.10,running
1774367200.4747875,8.13,running
1774367200.6432579,8.40,running
1774367200.812467,8.40,running
1774367201.0027008,8.16,running
1774367201.1782362,8.11,running
1774367201.3747082,8.36,running
1774367201.5620568,8.14,running
1774367201.7497096,7.87,running
1774367201.916974,7.87,running
1774367202.0847516,7.84,running
1774367202.2509446,7.87,running
1774367202.4174104,7.81,running
1774367202.5834255,8.03,running
1774367202.7498045,7.85,running
1774367202.9160712,7.88,running
1774367203.0822303,7.87,running
1774367203.2488935,7.88,running
1774367203.4151025,7.87,running
1774367203.5816448,7.88,running
1774367203.7478447,8.05,running
1774367203.9140344,7.85,running
1774367204.080414,8.70,running
1774367204.2698097,8.35,running
1774367204.4520772,8.37,running
1774367204.642994,8.08,running
1774367204.8121293,8.12,running
1774367205.0141008,8.38,running
1774367205.19802,7.99,running
1774367205.3902771,7.96,running
1774367205.5588403,8.61,running
1774367205.7515182,8.37,running
1774367205.938037,8.33,running
1774367206.1213002,8.40,running
1774367206.314698,7.88,running
1774367206.4811532,7.90,running
1774367206.6470923,8.03,running
1774367206.8133707,7.87,running
1774367206.979986,7.85,running
1774367207.1461122,7.84,running
1774367207.3123999,7.90,running
1774367207.4783795,7.91,running
1774367207.6447487,7.82,running
1774367207.8109334,8.05,running
1774367207.9771755,7.84,running
1774367208.144054,7.88,running
1774367208.3106263,7.84,running
1774367208.4773676,7.90,running
1774367208.6436937,7.94,running
1774367208.8102522,8.64,running
1774367208.9779701,8.62,running
1774367209.1970623,8.39,running
1774367209.3865135,8.41,running
1774367209.5740042,7.94,running
1774367209.7424295,7.96,running
1774367209.9108052,8.64,running
1774367210.1041873,8.37,running
1774367210.2949004,8.23,running
1774367210.4773293,8.31,running
1774367210.6452065,8.37,running
1774367210.8387156,8.38,running
1774367211.0262613,7.87,running
1774367211.2137873,8.10,running
1774367211.3814063,7.90,running
1774367211.548959,7.91,running
1774367211.7153337,7.90,running
1774367211.8822744,7.90,running
1774367212.0488083,7.93,running
1774367212.215721,7.91,running
1774367212.3819642,8.10,running
1774367212.5483754,7.85,running
1774367212.7149394,7.90,running
1774367212.8814764,7.88,running
1774367213.048549,8.51,running
1774367213.2649744,8.40,running
1774367213.4539287,7.94,running
1774367213.6464133,8.74,running
1774367213.84795,8.26,running
1774367214.0191321,8.49,running
1774367214.199939,8.89,running
1774367214.3915155,8.48,running
1774367214.586879,8.54,running
1774367214.7787588,8.38,running
1774367214.9794862,8.51,running
1774367215.1711602,8.51,running
1774367215.3621702,8.53,running
1774367215.5547268,8.38,running
1774367215.7343242,8.57,running
1774367215.9272432,8.29,running
1774367216.1190045,8.56,running
1774367216.3112607,8.51,running
1774367216.494068,8.62,running
1774367216.6801476,8.57,running
1774367216.8674693,8.32,running
1774367217.0600305,8.42,running
1774367217.2469907,8.50,running
1774367217.4174519,8.61,running
1774367217.6021352,8.85,running
1774367217.7954836,8.03,running
1774367217.9818614,8.16,running
1774367218.1502936,8.14,running
1774367218.3186767,8.07,running
1774367218.4875555,8.31,running
1774367218.6553843,8.17,running
1774367218.8247962,8.32,running
1774367218.993286,8.17,running
1774367219.1626108,8.16,running
1774367219.330206,8.19,running
1774367219.498024,8.16,running
1774367219.665571,8.14,running
1774367219.8328001,8.20,running
1774367220.0003567,8.29,running
1774367220.1698203,8.25,running
1774367220.3388503,8.14,running
1774367220.5064468,8.14,running
1774367220.6744664,8.20,running
1774367220.8428774,8.16,running
1774367221.0101814,8.08,running
1774367221.1793492,8.37,running
1774367221.3480048,8.16,running
1774367221.5166981,8.17,running
1774367221.6842458,8.16,running
1774367221.8514204,8.19,running
1774367222.021528,8.13,running
1774367222.1915412,8.16,running
1774367222.3633878,8.35,running
1774367222.5312896,8.14,running
1774367222.698799,8.08,running
1774367222.8687975,8.05,running
1774367223.0387497,8.05,running
1774367223.209622,8.11,running
1774367223.3790545,8.03,running
1774367223.5507863,8.28,running
1774367223.7225819,7.90,running
1774367223.8911827,8.26,running
1774367224.0653968,8.17,running
1774367224.2382762,8.16,running
1774367224.4105403,8.31,running
1774367224.5834887,8.05,running
1774367224.7577116,8.05,running
1774367224.9260159,8.13,running
1774367225.0942624,8.07,running
1774367225.2626336,8.22,running
1774367225.4313636,8.14,running
1774367225.600293,8.20,running
1774367225.7689934,8.14,running
1774367225.9378557,8.08,running
1774367226.1064181,8.20,running
1774367226.2751,8.19,running
1774367226.4437978,8.19,running
1774367226.6120853,8.11,running
1774367226.7804396,8.16,running
1774367226.9490523,7.91,running
1774367227.1171257,8.24,running
1774367227.310339,8.02,running
1774367227.4976249,8.70,running
1774367227.694461,8.46,running
1774367227.882211,8.39,running
1774367228.0720491,8.08,running
1774367228.239892,7.93,running
1774367228.4079692,7.93,running
1774367228.5760007,7.94,running
1774367228.7429624,7.94,running
1774367228.9097106,7.91,running
1774367229.0766144,7.93,running
1774367229.2430706,8.10,running
1774367229.4096954,8.57,running
1774367229.6027312,8.11,running
1774367229.7943773,8.36,running
1774367229.986682,7.96,running
1774367230.1555645,8.45,running
1774367230.3539236,8.36,running
1774367230.5382912,8.34,running
1774367230.7213411,7.91,running
1774367230.8897147,8.54,running
1774367231.0579376,8.44,running
1774367231.2706656,8.38,running
1774367231.45793,8.32,running
1774367231.6462178,7.90,running
1774367231.8283513,8.05,running
1774367231.994694,7.91,running
1774367232.1613355,7.90,running
1774367232.327685,7.90,running
1774367232.4942348,7.87,running
1774367232.6604037,8.02,running
1774367232.8269136,7.97,running
1774367232.9931955,8.08,running
1774367233.159623,7.93,running
1774367233.3261888,7.94,running
1774367233.4925084,7.88,running
1774367233.6591218,7.93,running
1774367233.8252728,7.99,running
1774367233.9921973,8.73,running
1774367234.1844442,7.98,running
1774367234.3702812,8.39,running
1774367234.553433,8.29,running
1774367234.7424326,8.16,running
1774367234.9107974,8.61,running
1774367235.0971265,8.39,running
1774367235.2865124,8.27,running
1774367235.4780269,8.02,running
1774367235.647039,8.29,running
1774367235.8655155,8.45,running
1774367236.050386,8.21,running
1774367236.2423456,7.93,running
1774367236.4099088,8.07,running
1774367236.57774,7.90,running
1774367236.7443168,7.97,running
1774367236.910912,8.00,running
1774367237.077714,7.99,running
1774367237.2441804,7.93,running
1774367237.4109075,7.91,running
1774367237.577178,8.14,running
1774367237.7438524,7.94,running
1774367237.919644,8.67,running
1774367238.1193316,8.46,running
1774367238.3107662,8.38,running
1774367238.4986079,8.02,running
1774367238.6677468,8.39,running
1774367238.8746796,7.97,running
1774367239.0443194,8.35,running
1774367239.2305338,8.09,running
1774367239.4244258,8.48,running
1774367239.619147,8.53,running
1774367239.8122637,8.59,running
1774367240.007,8.40,running
1774367240.1923778,8.32,running
1774367240.3913455,8.54,running
1774367240.5739975,8.54,running
1774367240.7443879,8.59,running
1774367240.9346857,8.14,running
1774367241.122742,8.44,running
1774367241.3113632,8.47,running
1774367241.4993079,8.48,running
1774367241.6905174,8.45,running
1774367241.8827655,8.53,running
1774367242.0826592,8.45,running
1774367242.276113,8.56,running
1774367242.4554043,8.59,running
1774367242.643279,8.37,running
1774367242.8384588,8.17,running
1774367243.007197,8.19,running
1774367243.1760328,8.16,running
1774367243.3449693,8.22,running
1774367243.512793,8.14,running
1774367243.6815734,8.14,running
1774367243.8505876,8.17,running
1774367244.017543,8.14,running
1774367244.1859994,8.10,running
1774367244.3533664,8.37,running
1774367244.5207727,8.17,running
1774367244.688532,8.17,running
1774367244.8559787,8.16,running
1774367245.023323,8.08,running
1774367245.1909406,8.13,running
1774367245.3586035,8.10,running
1774367245.5261421,8.29,running
1774367245.6949065,8.13,running
1774367245.8640177,8.16,running
1774367246.0327704,8.08,running
1774367246.2005978,8.14,running
1774367246.3689659,8.17,running
1774367246.538226,8.14,running
1774367246.7070372,8.32,running
1774367246.8764093,8.26,running
1774367247.0477467,8.28,running
1774367247.2193224,8.13,running
1774367247.387753,8.10,running
1774367247.5570552,8.03,running
1774367247.7270977,8.03,running
1774367247.8975646,8.20,running
1774367248.0679476,8.32,running
1774367248.2418509,8.13,running
1774367248.4135158,8.03,running
1774367248.58328,8.16,running
1774367248.7573926,8.26,running
1774367248.9312894,8.11,running
1774367249.1042671,8.26,running
1774367249.2743297,8.19,running
1774367249.4500465,8.08,running
1774367249.6184278,8.07,running
1774367249.786657,8.08,running
1774367249.9549868,8.14,running
1774367250.123218,8.16,running
1774367250.2935157,8.26,running
1774367250.4630828,8.20,running
1774367250.6320016,8.10,running
1774367250.800604,8.11,running
1774367250.9687326,8.19,running
1774367251.1390784,8.31,running
1774367251.3104932,8.11,running
1774367251.479051,8.07,running
1774367251.647713,8.22,running
1774367251.8157895,8.07,running
1774367251.9839082,8.38,running
1774367252.174776,8.32,running
1774367252.3621638,8.64,running
1774367252.5303202,8.40,running
1774367252.7220762,8.14,running
1774367252.9147632,7.90,running
1774367253.1054442,7.88,running
1774367253.271459,7.87,running
1774367253.4378653,7.87,running
1774367253.6037607,7.84,running
1774367253.7700994,7.87,running
1774367253.9359386,8.03,running
1774367254.1018975,7.87,running
1774367254.2681613,7.93,running
1774367254.4341362,7.87,running
1774367254.6005986,7.90,running
1774367254.7664778,7.87,running
1774367254.9327745,7.90,running
1774367255.098533,8.03,running
1774367255.2646356,7.90,running
1774367255.4311166,8.47,running
1774367255.660419,8.41,running
1774367255.8542883,8.14,running
1774367256.058237,8.36,running
1774367256.2450874,8.40,running
1774367256.4348233,8.42,running
1774367256.626234,7.99,running
1774367256.7945917,8.00,running
1774367256.963077,8.67,running
1774367257.1492667,8.33,running
1774367257.3225667,8.41,running
1774367257.5054023,8.36,running
1774367257.6941924,7.88,running
1774367257.8607092,7.88,running
1774367258.0267534,8.11,running
1774367258.193175,7.93,running
1774367258.3595095,7.90,running
1774367258.5265815,7.94,running
1774367258.6931374,7.94,running
1774367258.859406,7.91,running
1774367259.025892,7.90,running
1774367259.1919405,8.08,running
1774367259.358124,7.96,running
1774367259.524627,7.91,running
1774367259.6909847,7.91,running
1774367259.857547,7.88,running
1774367260.0237482,8.36,running
1774367260.2156084,8.20,running
1774367260.4101627,8.39,running
1774367260.6022086,8.26,running
1774367260.7848895,8.00,running
1774367260.9519355,8.59,running
1774367261.136817,8.06,running
1774367261.3265092,8.45,running
1774367261.5137582,8.03,running
1774367261.6970835,8.67,running
